d1,d2,type
DB00611,DB01081,48
DB01261,DB00691,48
DB00395,DB00458,48
DB00368,DB01159,81
DB00455,DB09280,72
DB01018,DB00976,72
DB00604,DB01129,46
DB00543,DB00215,48
DB00829,DB00967,48
DB01159,DB00455,48
DB01154,DB00457,59
DB00328,DB01104,46
DB08922,DB00169,46
DB00645,DB00555,48
DB00960,DB08941,48
DB06209,DB01104,46
DB08903,DB01211,72
DB01184,DB01156,46
DB01175,DB00169,46
DB01418,DB09093,5
DB01118,DB08941,48
DB06209,DB00975,5
DB00586,DB00482,48
DB01614,DB00215,48
DB00455,DB00496,46
DB01104,DB00899,63
DB00528,DB00899,48
DB01418,DB09120,46
DB01400,DB01136,53
DB00185,DB00951,46
DB09068,DB01132,46
DB00898,DB01418,74
DB09068,DB01068,48
DB01010,DB00747,69
DB01041,DB01086,15
DB00334,DB01264,72
DB00829,DB00807,48
DB00455,DB06595,46
DB01567,DB00434,48
DB00209,DB00899,48
DB09270,DB08827,72
DB01209,DB00384,48
DB00807,DB00413,31
DB00312,DB00724,3
DB11915,DB00169,46
DB01041,DB01175,48
DB08903,DB08933,72
DB00475,DB08820,72
DB00312,DB08820,74
DB00594,DB01612,48
DB01184,DB00714,19
DB00169,DB08820,72
DB00996,DB01563,48
DB01122,DB00187,53
DB00714,DB00528,48
DB00251,DB00401,48
DB01197,DB00179,48
DB00988,DB01685,46
DB00184,DB00496,46
DB01136,DB09038,48
DB01132,DB05219,46
DB01159,DB00528,48
DB00482,DB01685,46
DB00927,DB00951,46
DB00604,DB00246,46
DB00575,DB04841,48
DB00335,DB00411,48
DB01087,DB09120,46
DB01090,DB09235,59
DB00358,DB00462,69
DB03585,DB04574,48
DB00937,DB01614,60
DB01154,DB09231,3
DB01010,DB00571,53
DB00829,DB04842,48
DB00199,DB00714,19
DB01136,DB09120,46
DB01161,DB01018,48
DB01086,DB09068,48
DB01177,DB09288,71
DB00559,DB11915,74
DB06701,DB09241,70
DB00543,DB00835,48
DB00829,DB01026,46
DB00496,DB00246,46
DB00246,DB09038,69
DB01384,DB00136,69
DB09281,DB09270,74
DB00620,DB01122,48
DB00899,DB04841,48
DB00395,DB00543,48
DB01189,DB00457,48
DB01041,DB00755,48
DB00253,DB01026,72
DB09280,DB01012,3
DB00899,DB01197,48
DB00680,DB01203,59
DB00559,DB00717,74
DB00312,DB00544,3
DB00691,DB00883,48
DB00694,DB07615,71
DB00898,DB01081,15
DB00434,DB01104,69
DB01068,DB00413,31
DB01105,DB00199,46
DB01206,DB00907,46
DB01380,DB01261,69
DB09270,DB01301,72
DB00246,DB00871,19
DB00924,DB00423,48
DB00620,DB01261,69
DB00312,DB00292,48
DB01418,DB01175,5
DB09068,DB06595,72
DB03754,DB08971,2
DB00543,DB01261,72
DB00479,DB00482,71
DB01197,DB01211,69
DB00898,DB00807,15
DB00312,DB00975,59
DB00358,DB00187,53
DB00358,DB00657,69
DB01156,DB08933,72
DB00691,DB00255,74
DB00586,DB00688,48
DB01183,DB01211,46
DB01384,DB01357,72
DB00755,DB09238,46
DB04841,DB01321,46
DB09078,DB01104,19
DB01175,DB01104,19
DB00807,DB04842,48
DB03585,DB07615,48
DB00387,DB00462,48
DB00924,DB00933,48
DB00956,DB00496,46
DB00401,DB09038,48
DB00721,DB01175,48
DB00482,DB09211,69
DB06402,DB00714,19
DB01126,DB01026,72
DB00443,DB09038,69
DB00292,DB00924,36
DB00645,DB00737,48
DB06148,DB00951,46
DB01018,DB09242,59
DB06684,DB01167,72
DB00559,DB08922,74
DB09053,DB00334,72
DB00762,DB00199,46
DB00691,DB06292,48
DB01189,DB00721,48
DB04898,DB09215,5
DB00960,DB01012,46
DB00835,DB01068,48
DB00611,DB00933,48
DB00266,DB04574,11
DB01159,DB00691,48
DB00603,DB01211,72
DB09280,DB09270,74
DB06684,DB04842,48
DB00187,DB08941,48
DB00312,DB06595,3
DB00594,DB03585,36
DB00426,DB01026,46
DB00657,DB00528,59
DB00755,DB00657,48
DB01154,DB00528,3
DB11268,DB04898,5
DB00458,DB00907,46
DB08903,DB00691,19
DB00266,DB01104,5
DB00457,DB00449,4
DB00424,DB00967,48
DB00877,DB09038,69
DB09280,DB00185,3
DB00312,DB00603,3
DB00829,DB00951,46
DB09262,DB01026,72
DB08820,DB00199,72
DB01118,DB09238,46
DB09262,DB01264,72
DB01708,DB00246,46
DB01026,DB09235,48
DB08932,DB08820,72
DB00328,DB01384,48
DB00658,DB00136,74
DB01184,DB08933,72
DB00312,DB01612,59
DB00212,DB00528,59
DB01159,DB00246,46
DB00575,DB00594,48
DB01154,DB00555,74
DB09477,DB03585,48
DB00960,DB00870,36
DB09241,DB00335,59
DB09280,DB00762,74
DB00186,DB01086,48
DB00808,DB01104,54
DB00956,DB01161,15
DB12278,DB00340,48
DB00543,DB00747,48
DB09078,DB00691,19
DB00292,DB00906,48
DB00543,DB13139,48
DB00688,DB06781,48
DB00528,DB01118,72
DB00924,DB01118,46
DB01010,DB00187,53
DB01058,DB01104,46
DB04898,DB08994,5
DB00404,DB00334,48
DB00559,DB00620,74
DB00604,DB00691,19
DB00604,DB00184,46
DB01175,DB00899,63
DB01041,DB01136,48
DB00496,DB00199,46
DB09280,DB00169,3
DB01189,DB00967,48
DB01175,DB06595,46
DB09477,DB00384,67
DB00458,DB13139,48
DB00688,DB01685,46
DB00358,DB00496,69
DB01104,DB08933,72
DB00559,DB06292,74
DB00312,DB01058,74
DB01118,DB00975,48
DB01708,DB01211,46
DB00714,DB00924,36
DB00185,DB09238,46
DB00691,DB00688,48
DB00571,DB08820,72
DB01018,DB05219,46
DB09270,DB00334,72
DB00688,DB01708,48
DB01018,DB00169,46
DB00528,DB00325,59
DB00899,DB01203,48
DB00495,DB00199,46
DB00455,DB00906,48
DB08922,DB09291,46
DB01189,DB04841,48
DB00556,DB01167,19
DB07615,DB00547,48
DB00571,DB00185,48
DB00717,DB01026,46
DB00539,DB00215,46
DB08932,DB08933,72
DB08922,DB00458,48
DB01175,DB01156,46
DB01154,DB00575,48
DB00586,DB01046,69
DB00184,DB00215,46
DB01429,DB09291,46
DB01380,DB08933,72
DB09068,DB01012,72
DB00187,DB00328,36
DB00185,DB06595,46
DB01104,DB00611,63
DB01129,DB00169,46
DB00604,DB01184,32
DB06826,DB09235,59
DB00312,DB00721,48
DB04930,DB01167,46
DB01087,DB00730,74
DB01132,DB09280,72
DB00956,DB01167,72
DB00688,DB00253,48
DB13142,DB06410,48
DB00717,DB01211,46
DB09280,DB00877,3
DB01209,DB00594,48
DB01154,DB00543,3
DB08958,DB09235,48
DB00807,DB00395,48
DB01708,DB00976,46
DB06176,DB00951,46
DB00498,DB01606,5
DB01041,DB00384,48
DB01041,DB00967,15
DB01118,DB00335,53
DB00325,DB01136,48
DB00186,DB00292,48
DB01104,DB09291,46
DB11574,DB08820,72
DB01041,DB01018,15
DB00870,DB00917,69
DB00209,DB01209,48
DB00475,DB00334,48
DB00187,DB00482,36
DB00835,DB00458,46
DB09280,DB01087,3
DB00701,DB00482,46
DB00996,DB00976,46
DB00559,DB09078,74
DB01234,DB06176,74
DB00586,DB08971,48
DB00721,DB00747,48
DB00701,DB01026,46
DB09280,DB00635,74
DB00309,DB01118,72
DB01154,DB00335,59
DB01418,DB00603,11
DB01161,DB01175,48
DB00907,DB00434,48
DB00559,DB00835,74
DB01418,DB01181,5
DB09477,DB01159,48
DB01183,DB01118,46
DB00956,DB01081,15
DB00462,DB00956,48
DB01197,DB01026,46
DB00898,DB00835,15
DB01118,DB00539,48
DB00721,DB01563,48
DB01183,DB09280,72
DB00475,DB00721,48
DB09270,DB01252,7
DB00996,DB00413,31
DB01154,DB01175,48
DB00743,DB00199,19
DB11641,DB00199,72
DB09477,DB00883,48
DB00404,DB00737,48
DB00246,DB00691,19
DB00988,DB01288,48
DB01563,DB00215,48
DB01041,DB00475,15
DB11268,DB07615,5
DB00699,DB06595,46
DB00807,DB00555,48
DB00645,DB01104,48
DB00246,DB00434,48
DB00458,DB06595,46
DB01018,DB08941,48
DB00898,DB00186,15
DB09389,DB01118,46
DB08971,DB00808,82
DB00312,DB00604,3
DB01058,DB06595,46
DB01177,DB00328,71
DB00829,DB01118,46
DB01154,DB00603,69
DB00186,DB00747,48
DB01234,DB00358,48
DB08922,DB00423,48
DB00808,DB00967,72
DB00927,DB01026,74
DB00594,DB09215,36
DB00449,DB00187,24
DB01129,DB08933,72
DB00721,DB04953,48
DB00611,DB01154,48
DB01126,DB00976,72
DB01068,DB01264,46
DB00358,DB12278,69
DB09262,DB08820,72
DB00996,DB00907,48
DB00898,DB00292,15
DB09053,DB08827,72
DB00699,DB00907,46
DB01136,DB09291,46
DB01159,DB00575,48
DB09241,DB00449,48
DB00496,DB00482,46
DB00539,DB00543,19
DB00747,DB12278,48
DB00457,DB06292,48
DB01211,DB00714,19
DB01357,DB01586,69
DB00559,DB00688,74
DB00312,DB00807,48
DB00479,DB00328,71
DB00691,DB01357,74
DB01167,DB01181,10
DB01567,DB00423,48
DB00413,DB00594,48
DB00575,DB08820,72
DB00328,DB00896,48
DB06154,DB00586,5
DB00404,DB01086,48
DB00898,DB00611,15
DB06148,DB00246,46
DB01177,DB09215,71
DB09343,DB04574,69
DB00246,DB04953,19
DB11619,DB01418,69
DB00496,DB00169,46
DB00960,DB00458,46
DB00906,DB04953,48
DB09241,DB01393,48
DB00312,DB01154,48
DB01209,DB00967,48
DB00458,DB00747,48
DB00449,DB00808,82
DB00253,DB01211,72
DB01041,DB01209,15
DB09280,DB01418,74
DB01261,DB01048,74
DB00401,DB08933,72
DB06595,DB01118,46
DB00404,DB00199,72
DB01159,DB00199,46
DB00266,DB00328,5
DB00976,DB01181,10
DB00899,DB00937,68
DB01161,DB00423,48
DB00458,DB01175,48
DB01184,DB09078,19
DB00169,DB00246,46
DB00898,DB01189,15
DB11574,DB08933,72
DB00209,DB00462,48
DB01090,DB00956,48
DB04898,DB00688,5
DB00475,DB00924,48
DB00575,DB00543,36
DB00839,DB00215,8
DB08932,DB09120,46
DB00559,DB01708,74
DB00721,DB00555,48
DB01567,DB01614,48
DB06402,DB00976,19
DB00575,DB00413,31
DB00694,DB01118,46
DB00559,DB08820,72
DB00498,DB07615,5
DB09288,DB01234,48
DB09280,DB01384,3
DB00495,DB09291,72
DB00996,DB01086,48
DB06292,DB06595,46
DB01189,DB09038,48
DB09477,DB07615,48
DB01418,DB09238,46
DB01181,DB09120,46
DB00215,DB00246,46
DB00401,DB01090,59
DB00539,DB00556,19
DB00571,DB01203,48
DB09280,DB00335,74
DB00555,DB01068,48
DB01132,DB01167,46
DB00358,DB00996,69
DB00559,DB11575,74
DB09280,DB06781,74
DB00898,DB00808,29
DB00586,DB09238,46
DB09068,DB01018,48
DB01118,DB01685,46
DB01159,DB01068,48
DB04574,DB00136,69
DB00829,DB01081,48
DB00775,DB07615,5
DB00924,DB00691,72
DB09053,DB13139,72
DB01018,DB00212,59
DB06595,DB01026,46
DB01041,DB00996,15
DB01167,DB00555,48
DB00721,DB01104,48
DB00747,DB00462,48
DB00743,DB00927,19
DB00747,DB01068,48
DB01068,DB00976,46
DB01081,DB00807,48
DB01159,DB09291,46
DB00924,DB00807,48
DB00937,DB00933,60
DB00528,DB00691,59
DB01563,DB00835,48
DB00325,DB00883,48
DB00358,DB00209,69
DB00457,DB09238,59
DB01175,DB00956,63
DB01159,DB01563,48
DB00898,DB00266,74
DB12267,DB00496,74
DB01175,DB01012,46
DB00458,DB09038,48
DB00603,DB00976,72
DB00404,DB00455,48
DB01175,DB11699,63
DB00246,DB08922,48
DB00312,DB01181,76
DB00292,DB01018,48
DB00714,DB00458,36
DB09242,DB00691,59
DB00458,DB01026,46
DB00457,DB01612,48
DB00312,DB01086,48
DB00691,DB04574,74
DB00335,DB00657,48
DB00899,DB00883,48
DB00443,DB01118,72
DB09242,DB00187,24
DB00199,DB00358,19
DB00539,DB08933,72
DB00988,DB08941,48
DB00571,DB01090,59
DB01122,DB00387,69
DB00328,DB01708,48
DB00187,DB01087,46
DB00899,DB00691,48
DB01177,DB01026,46
DB09241,DB00528,59
DB00899,DB01189,48
DB06781,DB01357,72
DB01234,DB00246,46
DB04898,DB07615,5
DB08971,DB01118,72
DB01041,DB00395,15
DB00755,DB00215,46
DB01181,DB05219,46
DB00933,DB01587,48
DB06684,DB01175,48
DB03754,DB01708,2
DB00845,DB00246,46
DB00996,DB00199,46
DB00933,DB01136,59
DB00575,DB01167,46
DB00559,DB06595,72
DB01154,DB01614,48
DB00312,DB01384,3
DB08806,DB01026,74
DB11613,DB01264,46
DB09235,DB00883,48
DB01264,DB06209,10
DB06148,DB00482,46
DB01209,DB09235,48
DB00898,DB00907,15
DB01184,DB09280,72
DB00899,DB00755,48
DB00426,DB00199,46
DB00975,DB01010,69
DB00187,DB09215,36
DB00721,DB04842,48
DB01563,DB01018,48
DB01136,DB08932,59
DB00455,DB00215,46
DB00312,DB01203,59
DB09280,DB00555,74
DB00839,DB01104,8
DB00956,DB00482,46
DB00960,DB08932,59
DB00434,DB00458,48
DB04930,DB08820,72
DB12267,DB01167,72
DB00142,DB00937,74
DB00404,DB11586,72
DB00217,DB00924,36
DB01136,DB00185,48
DB00358,DB00186,69
DB09241,DB00215,63
DB00657,DB08941,48
DB00960,DB01611,46
DB00187,DB00325,48
DB01567,DB04841,48
DB00721,DB00455,48
DB00266,DB00839,5
DB03585,DB00917,69
DB00543,DB00871,48
DB09281,DB04574,2
DB00209,DB00424,48
DB00384,DB00963,36
DB06155,DB01211,46
DB00603,DB09038,69
DB00604,DB01087,19
DB01136,DB00199,46
DB00899,DB00594,48
DB00657,DB00462,48
DB00266,DB00775,5
DB01206,DB06595,46
DB01177,DB00907,46
DB09242,DB08941,48
DB01132,DB00544,46
DB00498,DB06701,72
DB00559,DB09053,74
DB00898,DB00246,15
DB01154,DB00714,59
DB00956,DB01587,15
DB00136,DB08820,72
DB00404,DB01104,48
DB00611,DB00543,48
DB01154,DB04574,69
DB09241,DB00401,59
DB08971,DB01010,48
DB06820,DB09231,48
DB01026,DB09231,48
DB11915,DB00482,46
DB00620,DB01010,48
DB09241,DB00150,63
DB00253,DB01264,72
DB01418,DB06595,46
DB00336,DB00215,46
DB00169,DB01026,46
DB00496,DB12278,48
DB00870,DB01046,69
DB01041,DB00883,48
DB00458,DB00755,48
DB00455,DB01211,46
DB04574,DB01118,46
DB00699,DB00845,48
DB00810,DB01209,48
DB01183,DB01167,46
DB00937,DB03754,71
DB01189,DB00413,31
DB00680,DB00956,59
DB00335,DB01087,46
DB01177,DB01156,46
DB01189,DB00384,48
DB00328,DB04574,48
DB01400,DB01085,48
DB12278,DB00462,48
DB00835,DB00199,46
DB00907,DB01567,48
DB01041,DB00404,15
DB01159,DB01211,46
DB00755,DB00976,46
DB08958,DB00996,48
DB00404,DB04953,48
DB06701,DB00246,46
DB00482,DB00635,48
DB01081,DB00413,31
DB01161,DB00543,48
DB01177,DB05219,46
DB09270,DB01206,72
DB00620,DB01132,69
DB06176,DB01118,72
DB00335,DB01085,48
DB09211,DB00266,48
DB00721,DB00967,48
DB01086,DB00835,48
DB00395,DB00434,48
DB00988,DB09238,46
DB00455,DB01026,46
DB00246,DB00611,48
DB00559,DB06684,74
DB08827,DB01118,72
DB01041,DB04953,15
DB00555,DB01104,48
DB00611,DB00937,68
DB00699,DB00455,48
DB06155,DB00976,46
DB00334,DB06595,46
DB06781,DB01122,48
DB00312,DB00185,3
DB01122,DB00185,48
DB00288,DB01118,72
DB01234,DB01167,46
DB01203,DB09038,48
DB09038,DB00215,8
DB06684,DB01118,72
DB09053,DB01685,72
DB00645,DB09068,48
DB03754,DB06701,17
DB00479,DB09215,71
DB00253,DB00136,69
DB00559,DB04930,74
DB00643,DB01264,46
DB09068,DB01685,46
DB01126,DB01211,72
DB09242,DB01203,24
DB00645,DB00575,48
DB00455,DB00246,46
DB01118,DB00899,48
DB01010,DB00411,48
DB01041,DB00312,15
DB00694,DB00976,46
DB00724,DB08933,72
DB00404,DB01563,48
DB01708,DB00136,69
DB01211,DB09120,46
DB00680,DB09281,66
DB00963,DB00620,48
DB00217,DB00543,36
DB09215,DB01708,48
DB00212,DB09235,59
DB09068,DB00976,46
DB01154,DB01612,59
DB00458,DB00482,46
DB01400,DB00496,69
DB01087,DB00938,19
DB00246,DB00014,19
DB00547,DB01167,72
DB01708,DB08933,72
DB06148,DB04953,69
DB00559,DB00528,74
DB01154,DB00395,48
DB01177,DB06595,46
DB01159,DB00747,48
DB00933,DB00458,46
DB01041,DB09238,46
DB01183,DB01129,46
DB01018,DB09238,59
DB00635,DB01357,72
DB00907,DB01614,48
DB09068,DB00544,46
DB00963,DB01708,48
DB00246,DB01161,48
DB00835,DB01167,46
DB00334,DB00458,46
DB01086,DB04842,48
DB00701,DB01048,74
DB00184,DB00199,46
DB00714,DB09241,46
DB00635,DB00246,46
DB00571,DB01611,46
DB01429,DB00246,46
DB00184,DB01211,46
DB00457,DB00883,48
DB08903,DB01167,72
DB09288,DB01380,48
DB01041,DB00455,15
DB01156,DB01129,46
DB01183,DB01685,46
DB00384,DB01612,48
DB00482,DB01211,46
DB00475,DB00951,46
DB07615,DB00199,46
DB01708,DB00808,82
DB00312,DB00737,48
DB00883,DB00976,46
DB04841,DB01156,46
DB00404,DB00807,48
DB00014,DB01167,19
DB00721,DB01587,48
DB00312,DB00423,48
DB11828,DB01211,46
DB01393,DB01167,46
DB03585,DB00620,48
DB01081,DB00575,48
DB01567,DB00737,48
DB00870,DB00544,46
DB00215,DB00169,72
DB01184,DB00556,19
DB00498,DB01104,5
DB01209,DB09015,48
DB00312,DB11575,3
DB00575,DB09238,59
DB00292,DB00458,36
DB00334,DB00423,48
DB01012,DB08933,72
DB01380,DB01132,69
DB09280,DB00665,74
DB01197,DB00255,74
DB00835,DB05219,46
DB00924,DB00199,46
DB00498,DB00215,5
DB00976,DB01189,19
DB00212,DB00960,59
DB09053,DB01380,72
DB01209,DB01068,48
DB00457,DB04841,59
DB01018,DB00199,46
DB01264,DB09389,74
DB00368,DB00808,82
DB00933,DB00906,48
DB00475,DB00575,48
DB00575,DB00246,46
DB00498,DB01118,5
DB01132,DB09241,8
DB01159,DB00951,46
DB00014,DB00839,69
DB09280,DB00215,74
DB00899,DB00571,48
DB01264,DB00255,74
DB00937,DB04841,75
DB00335,DB00870,36
DB00988,DB01189,81
DB09280,DB00845,3
DB00292,DB00747,48
DB00835,DB00413,31
DB01234,DB01211,46
DB00717,DB01118,46
DB00996,DB00933,48
DB00404,DB08933,72
DB00594,DB00691,48
DB00604,DB05219,46
DB12001,DB09291,72
DB00387,DB06148,1
DB09280,DB00907,3
DB09270,DB00845,72
DB08903,DB01118,72
DB01010,DB00496,69
DB00455,DB01118,72
DB01418,DB00319,5
DB00963,DB00635,48
DB00457,DB09038,48
DB00199,DB01026,46
DB00528,DB00187,48
DB00199,DB00927,19
DB00845,DB08820,72
DB00899,DB00737,48
DB00907,DB00413,31
DB00555,DB00413,31
DB00246,DB00458,19
DB01086,DB00747,48
DB00543,DB00279,81
DB00334,DB01086,48
DB06292,DB00544,46
DB00292,DB01159,48
DB11613,DB00215,46
DB00215,DB00899,63
DB00325,DB01090,59
DB00292,DB01161,48
DB08971,DB01264,72
DB00620,DB00839,69
DB01567,DB01104,48
DB01197,DB08941,48
DB06824,DB09281,66
DB00714,DB01159,48
DB00575,DB01026,46
DB00482,DB00976,46
DB00714,DB01197,48
DB03754,DB00288,2
DB01156,DB00951,46
DB01264,DB00603,74
DB09280,DB06595,3
DB00839,DB01136,8
DB00907,DB04953,48
DB08922,DB08820,72
DB00335,DB01104,72
DB01587,DB01068,48
DB00835,DB04953,48
DB00933,DB00413,31
DB00694,DB09291,72
DB00645,DB01563,48
DB00528,DB01264,72
DB00426,DB08933,72
DB00645,DB01018,48
DB01611,DB04967,74
DB01136,DB04841,59
DB04930,DB00199,46
DB00496,DB01012,46
DB00762,DB01118,72
DB00938,DB00246,72
DB00253,DB00358,48
DB00215,DB00334,19
DB01563,DB00747,48
DB00870,DB00169,46
DB00358,DB00571,53
DB00539,DB00871,19
DB00136,DB00976,46
DB06684,DB01156,46
DB00699,DB00259,48
DB00539,DB00808,50
DB00559,DB00877,74
DB09215,DB06826,69
DB08827,DB01167,72
DB00996,DB00575,48
DB01203,DB01612,48
DB01418,DB00713,5
DB00635,DB01211,72
DB00455,DB00413,31
DB00312,DB00184,3
DB09124,DB04898,69
DB00996,DB00645,48
DB00808,DB00424,72
DB01418,DB08887,5
DB01418,DB08820,72
DB01161,DB01209,48
DB00829,DB00544,46
DB01018,DB00960,24
DB00328,DB00544,46
DB00839,DB01261,8
DB00714,DB00187,24
DB01126,DB01118,72
DB09068,DB00413,31
DB01708,DB00255,48
DB00699,DB09120,48
DB12267,DB00482,46
DB00458,DB11586,72
DB00334,DB01189,48
DB00956,DB00976,72
DB00898,DB00312,15
DB00755,DB01026,46
DB09280,DB01129,74
DB00559,DB01118,72
DB00699,DB00635,48
DB00620,DB00246,46
DB00475,DB01026,46
DB00976,DB00334,19
DB00482,DB09215,48
DB00635,DB00136,69
DB01058,DB08933,72
DB01087,DB00556,19
DB06292,DB05219,46
DB00325,DB00457,48
DB01261,DB01264,46
DB08806,DB06701,17
DB00699,DB11574,48
DB00475,DB01018,48
DB01384,DB01211,46
DB01159,DB09038,48
DB00701,DB09291,46
DB01614,DB00334,48
DB09241,DB00334,48
DB01087,DB00458,19
DB00413,DB00335,48
DB00312,DB07615,3
DB00496,DB01264,72
DB00730,DB09120,46
DB04898,DB05219,46
DB00165,DB01154,3
DB06154,DB00328,5
DB00594,DB08941,48
DB01228,DB06595,46
DB00933,DB01018,48
DB00312,DB00253,74
DB00835,DB09238,46
DB00312,DB09235,3
DB11575,DB00199,46
DB01154,DB00401,59
DB00835,DB08820,72
DB00457,DB01090,59
DB01122,DB00657,69
DB00187,DB00586,36
DB00312,DB00309,3
DB00556,DB00358,19
DB01159,DB08933,72
DB00559,DB00701,72
DB01614,DB00455,48
DB01357,DB00555,74
DB00747,DB00657,48
DB01136,DB01685,72
DB00292,DB00575,48
DB11915,DB01156,46
DB00906,DB00215,48
DB03754,DB00253,2
DB00395,DB00737,48
DB00717,DB01252,69
DB00755,DB00960,48
DB12267,DB08820,72
DB00870,DB01118,46
DB11613,DB01685,46
DB00907,DB01154,48
DB00401,DB00960,48
DB00401,DB00657,48
DB12267,DB00404,74
DB01086,DB00575,48
DB00755,DB01203,48
DB00906,DB00199,46
DB00404,DB00829,48
DB00906,DB00246,46
DB00643,DB00246,46
DB00571,DB09120,46
DB07615,DB00620,48
DB06148,DB00169,46
DB00956,DB01209,15
DB01154,DB00413,31
DB09068,DB00423,48
DB04898,DB00266,5
DB01197,DB09238,59
DB01118,DB04953,19
DB00395,DB01026,46
DB01380,DB01026,46
DB00701,DB09280,72
DB06209,DB08820,72
DB00328,DB06595,46
DB00179,DB07615,48
DB09241,DB00808,59
DB00335,DB13139,13
DB01614,DB00575,48
DB00575,DB00482,46
DB01081,DB00737,48
DB01183,DB00246,46
DB00807,DB00835,48
DB01081,DB00543,48
DB00810,DB01081,48
DB00358,DB01090,69
DB00657,DB06148,1
DB00368,DB00924,36
DB00169,DB00976,46
DB00528,DB01203,59
DB06209,DB00775,5
DB00312,DB00169,3
DB01167,DB08933,72
DB00688,DB09288,48
DB00312,DB01159,3
DB00455,DB05219,46
DB00603,DB00199,46
DB00319,DB00479,74
DB00404,DB00645,48
DB01261,DB01175,8
DB08922,DB01156,46
DB01567,DB00395,48
DB00312,DB08903,74
DB06402,DB01087,19
DB00212,DB00808,59
DB01105,DB01026,46
DB00253,DB00808,82
DB00611,DB00721,48
DB01090,DB01081,48
DB00829,DB01175,48
DB01209,DB00737,48
DB08922,DB00543,48
DB00898,DB00551,48
DB00458,DB01264,72
DB09280,DB00694,74
DB09215,DB00896,48
DB01041,DB06595,46
DB09215,DB00620,48
DB06154,DB00255,11
DB00395,DB00215,46
DB01563,DB04953,48
DB00496,DB08820,72
DB00808,DB00810,72
DB00404,DB00924,48
DB00604,DB00877,72
DB00335,DB06292,48
DB01563,DB00967,48
DB00559,DB00335,59
DB09270,DB01685,72
DB06701,DB00215,46
DB00571,DB01026,46
DB00743,DB01167,19
DB01567,DB01068,48
DB01418,DB07615,5
DB01380,DB00199,46
DB01104,DB01026,46
DB00924,DB01211,46
DB01184,DB00215,46
DB00701,DB01132,46
DB00384,DB01018,48
DB01086,DB00543,48
DB00312,DB01183,3
DB06781,DB00808,82
DB08932,DB01264,72
DB12278,DB01209,48
DB01041,DB00458,15
DB00870,DB00288,48
DB00328,DB06781,48
DB01081,DB00594,48
DB00215,DB09078,19
DB00691,DB08932,59
DB06684,DB00543,48
DB00755,DB01612,48
DB00479,DB09288,71
DB01183,DB00199,46
DB03585,DB01708,48
DB01118,DB00334,19
DB00458,DB01136,48
DB00988,DB01026,46
DB00288,DB00976,72
DB00559,DB06826,59
DB09288,DB00917,69
DB00179,DB06826,69
DB00898,DB01264,46
DB00586,DB00951,46
DB00883,DB09038,48
DB04841,DB00951,46
DB01154,DB01203,59
DB01614,DB00737,48
DB01175,DB00611,63
DB00657,DB00956,48
DB00829,DB01086,48
DB00340,DB00611,48
DB00404,DB00933,48
DB11574,DB00976,46
DB00458,DB00150,63
DB00898,DB00737,15
DB01154,DB00960,59
DB00246,DB00543,19
DB01357,DB00839,69
DB09241,DB00938,48
DB09280,DB06684,74
DB11268,DB00975,5
DB01087,DB04967,74
DB00312,DB00334,48
DB01393,DB01118,46
DB00246,DB01181,10
DB00975,DB08941,48
DB00586,DB00246,46
DB00266,DB09093,5
DB00246,DB00808,19
DB09093,DB00319,69
DB04953,DB00555,74
DB01177,DB01118,46
DB00455,DB01068,48
DB00755,DB08933,72
DB00475,DB09238,46
DB00603,DB01252,69
DB01132,DB00246,46
DB09270,DB00829,72
DB00743,DB00334,19
DB00691,DB00963,48
DB01081,DB01587,48
DB06154,DB00498,5
DB00475,DB00215,46
DB00387,DB01081,48
DB00694,DB08933,72
DB00808,DB08820,72
DB00443,DB01400,48
DB12001,DB08933,72
DB06154,DB00963,5
DB00335,DB00963,36
DB01418,DB00963,5
DB00215,DB04842,48
DB00458,DB00883,48
DB00555,DB00835,48
DB00555,DB00603,74
DB00212,DB01211,69
DB09215,DB01384,48
DB08922,DB00482,46
DB07615,DB06781,48
DB00960,DB01087,46
DB01122,DB12278,69
DB06154,DB00898,37
DB00401,DB01612,48
DB01261,DB01132,46
DB00334,DB00906,48
DB11575,DB01026,46
DB01159,DB00187,48
DB09270,DB01234,72
DB00312,DB00455,3
DB00956,DB00967,15
DB00721,DB08922,48
DB06813,DB00179,72
DB09280,DB00717,3
DB09281,DB00896,2
DB06684,DB09291,46
DB00498,DB00586,5
DB00498,DB01167,72
DB01264,DB00539,48
DB00335,DB00871,13
DB00717,DB00266,69
DB03585,DB09288,48
DB00556,DB01026,19
DB00458,DB04898,72
DB00924,DB00907,46
DB01161,DB00737,48
DB00960,DB01136,29
DB00575,DB00967,48
DB00699,DB00762,48
DB08814,DB07615,5
DB09288,DB04574,48
DB01393,DB01586,69
DB09068,DB00199,46
DB00924,DB04841,48
DB06826,DB08932,59
DB00743,DB00714,19
DB01211,DB00556,19
DB01587,DB01264,46
DB01156,DB09238,46
DB00312,DB01209,48
DB09068,DB01175,48
DB00960,DB00586,36
DB01418,DB01357,11
DB01418,DB00255,11
DB00340,DB06148,1
DB08922,DB00951,46
DB12267,DB01211,72
DB00184,DB06595,46
DB00413,DB00325,48
DB12267,DB00246,46
DB00604,DB00543,19
DB00870,DB00443,48
DB01154,DB00737,48
DB00312,DB00498,3
DB00807,DB01175,48
DB00404,DB00212,72
DB01177,DB09291,46
DB09291,DB01211,46
