d1,d2,type
DB01189,DB00800,48
DB00955,DB00314,20
DB00477,DB00951,46
DB01153,DB09231,48
DB01045,DB00254,74
DB00474,DB01623,48
DB00488,DB00344,29
DB00379,DB00705,46
DB00219,DB01227,48
DB00332,DB09074,46
DB00839,DB01252,8
DB00384,DB00277,46
DB01015,DB00976,46
DB06697,DB01685,46
DB00912,DB00254,46
DB00333,DB09286,48
DB00744,DB00939,48
DB11126,DB09231,69
DB06803,DB00705,46
DB01116,DB00800,59
DB01100,DB01580,48
DB01186,DB00705,46
DB01223,DB06715,72
DB00835,DB01254,72
DB06772,DB08871,48
DB00641,DB01054,72
DB01189,DB01359,48
DB01580,DB01611,46
DB00333,DB01069,48
DB09078,DB00757,19
DB00238,DB01179,3
DB01227,DB00203,46
DB01628,DB09074,46
DB01349,DB01283,48
DB06772,DB00224,72
DB00499,DB00207,46
DB00955,DB00681,56
DB01235,DB01623,69
DB00860,DB09038,69
DB01623,DB00557,15
DB12598,DB01166,5
DB09074,DB00705,72
DB01227,DB00852,68
DB00939,DB00884,48
DB13595,DB00959,2
DB01045,DB01153,72
DB00810,DB01227,48
DB00839,DB00264,8
DB06016,DB00715,46
DB00630,DB00955,23
DB00224,DB00839,69
DB01116,DB01580,59
DB00599,DB00177,59
DB00630,DB00798,23
DB00277,DB01012,46
DB00987,DB00224,46
DB13595,DB00641,74
DB00231,DB01086,48
DB05109,DB06595,72
DB01221,DB02703,72
DB00692,DB09238,59
DB06697,DB09231,48
DB01029,DB00196,46
DB01623,DB00277,46
DB00884,DB01172,23
DB00641,DB01062,72
DB00323,DB09038,48
DB00136,DB00196,46
DB00477,DB00862,19
DB00333,DB06274,48
DB00852,DB01012,46
DB01116,DB01227,48
DB00925,DB02703,72
DB01359,DB01102,13
DB00780,DB09238,59
DB00864,DB01252,69
DB01418,DB01029,46
DB00418,DB01221,3
DB00541,DB00213,72
DB00835,DB00976,46
DB12598,DB00663,48
DB01189,DB00335,48
DB00402,DB00976,46
DB00182,DB00692,59
DB00681,DB00264,48
DB00340,DB00333,48
DB00474,DB08807,74
DB00187,DB06736,36
DB01069,DB00599,48
DB00363,DB01144,48
DB00852,DB08807,24
DB00804,DB01452,48
DB00599,DB00835,48
DB01418,DB01207,5
DB00238,DB01029,46
DB01590,DB00715,72
DB06144,DB00976,46
DB00363,DB00379,72
DB00231,DB00705,46
DB00681,DB00780,48
DB01045,DB00250,3
DB01189,DB00645,48
DB00620,DB00681,82
DB01227,DB00985,48
DB00945,DB01013,48
DB00363,DB01235,29
DB00292,DB01452,48
DB06700,DB00203,46
DB00275,DB00287,59
DB00231,DB00402,48
DB00908,DB01452,48
DB00696,DB01093,48
DB00187,DB00939,36
DB00744,DB09238,46
DB01100,DB00744,72
DB00590,DB01012,46
DB01325,DB00340,72
DB00590,DB00224,46
DB00344,DB01235,48
DB06772,DB01169,48
DB01628,DB00207,46
DB00553,DB02703,72
DB00418,DB00945,3
DB01159,DB01254,72
DB00418,DB01029,3
DB00182,DB00852,48
DB00590,DB09230,59
DB00203,DB00287,9
DB06700,DB01063,48
DB01116,DB00264,59
DB00184,DB00203,46
DB00681,DB09038,48
DB00182,DB00557,75
DB01045,DB00277,3
DB00474,DB00177,59
DB01169,DB01189,19
DB01045,DB01628,3
DB01452,DB00434,48
DB01628,DB00715,46
DB01349,DB13783,48
DB00184,DB04572,46
DB06772,DB06595,48
DB01303,DB06595,46
DB00250,DB01129,46
DB01045,DB00477,3
DB00315,DB06016,48
DB00960,DB09238,59
DB01359,DB00277,13
DB00744,DB01029,46
DB00782,DB00804,48
DB00641,DB00224,72
DB00617,DB08873,46
DB01009,DB01708,48
DB00316,DB00908,46
DB00238,DB06700,3
DB01283,DB01399,48
DB12070,DB00951,46
DB00617,DB00203,46
DB00363,DB00203,46
DB09215,DB00223,48
DB09146,DB00254,74
DB00757,DB00705,46
DB01551,DB00780,48
DB01235,DB00224,46
DB00908,DB06724,71
DB00809,DB06702,48
DB01159,DB06700,48
DB01054,DB09286,48
DB01418,DB00745,46
DB00384,DB00908,69
DB01054,DB09074,46
DB08807,DB09215,36
DB00434,DB00715,69
DB01054,DB06717,72
DB01580,DB00344,48
DB04920,DB00908,74
DB00187,DB00184,48
DB00203,DB01116,9
DB01179,DB00203,46
DB01227,DB00224,46
DB00238,DB00254,46
DB00908,DB00652,48
DB00332,DB02703,72
DB01166,DB01093,72
DB00810,DB06702,76
DB00251,DB00681,69
DB01551,DB00391,48
DB00990,DB01254,72
DB06772,DB02300,48
DB12598,DB08964,69
DB00418,DB01159,3
DB00862,DB01359,9
DB01159,DB01359,48
DB06772,DB00499,48
DB13595,DB00391,74
DB00245,DB00196,46
DB00474,DB01351,48
DB08901,DB00976,72
DB00333,DB00745,46
DB01623,DB01159,48
DB00335,DB01291,13
DB01623,DB01069,48
DB01227,DB00182,68
DB00735,DB01054,48
DB06700,DB01254,72
DB13783,DB00035,48
DB00182,DB06724,71
DB00985,DB00765,31
DB00860,DB00254,46
DB00402,DB01029,46
DB01221,DB09074,46
DB00275,DB00384,48
DB01223,DB00599,69
DB08918,DB06711,84
DB00557,DB06700,48
DB06216,DB00292,48
DB01227,DB00835,48
DB01009,DB01029,46
DB00925,DB01029,59
DB12598,DB01325,69
DB00939,DB00695,28
DB00696,DB08807,24
DB00757,DB06717,72
DB00525,DB09230,48
DB09215,DB01013,48
DB00652,DB00434,48
DB00641,DB00951,46
DB00590,DB00238,46
DB00925,DB06268,59
DB00418,DB08918,3
DB12278,DB00340,48
DB08896,DB00196,46
DB08901,DB01012,46
DB00418,DB00692,59
DB00780,DB00960,59
DB00852,DB00335,24
DB09561,DB06724,66
DB06216,DB01254,72
DB09215,DB08964,69
DB01166,DB06268,72
DB00333,DB00985,48
DB01623,DB00323,48
DB00541,DB00477,72
DB00674,DB00219,69
DB01054,DB09070,59
DB00245,DB00804,48
DB06700,DB00976,46
DB00939,DB01628,48
DB00474,DB08918,48
DB00919,DB00939,71
DB00864,DB01243,46
DB00363,DB00715,72
DB01169,DB01254,19
DB13783,DB00335,69
DB00391,DB00809,1
DB00645,DB00765,31
DB00207,DB00344,19
DB00203,DB00715,46
DB01116,DB01029,59
DB01399,DB09215,48
DB00681,DB00790,48
DB01000,DB01172,74
DB06724,DB00620,2
DB01418,DB01628,5
DB13783,DB00275,69
DB00418,DB01628,3
DB00778,DB02703,72
DB08807,DB09212,36
DB00884,DB00213,72
DB00363,DB00196,46
DB01086,DB00765,31
DB12598,DB03585,5
DB01159,DB01685,46
DB01407,DB13783,69
DB01243,DB00884,48
DB01186,DB06717,72
DB05381,DB01029,46
DB06772,DB00380,48
DB00683,DB09074,46
DB04572,DB00196,46
DB00744,DB00379,46
DB01009,DB03585,48
DB00715,DB09286,48
DB06697,DB00196,19
DB01045,DB00705,74
DB00620,DB00203,46
DB00182,DB06144,60
DB00316,DB00224,46
DB00333,DB06663,19
DB00945,DB09238,46
DB00864,DB01422,46
DB00590,DB00705,46
DB01188,DB09230,48
DB00862,DB00976,72
DB00391,DB09286,35
DB03585,DB13783,48
DB00238,DB01008,3
DB06626,DB00277,46
DB00474,DB01427,3
DB06772,DB00432,48
DB09225,DB00985,48
DB00864,DB00959,48
DB00589,DB00333,46
DB00323,DB00695,48
DB01062,DB00224,72
DB00335,DB09070,59
DB00690,DB00705,46
DB06810,DB12598,71
DB06772,DB08911,48
DB01086,DB09286,48
DB00184,DB01012,46
DB00862,DB00203,46
DB01207,DB00806,52
DB00782,DB00333,48
DB00402,DB00203,46
DB01012,DB01254,72
DB08918,DB00477,46
DB00599,DB01169,59
DB01580,DB00744,36
DB00384,DB09212,36
DB00379,DB04572,46
DB01399,DB08964,69
DB01254,DB13595,66
DB01045,DB01418,3
DB00864,DB04572,48
DB01100,DB09078,19
DB01227,DB06274,48
DB00335,DB00384,48
DB01045,DB09091,74
DB01351,DB00344,3
DB00402,DB01351,48
DB00744,DB02703,72
DB00344,DB00238,46
DB00368,DB01407,48
DB01580,DB00434,48
DB06216,DB09225,48
DB00692,DB01054,59
DB00985,DB08918,48
DB00418,DB00177,3
DB09225,DB09286,48
DB01029,DB09215,48
DB00207,DB06663,19
DB01069,DB00715,46
DB00810,DB01591,48
DB01064,DB01159,81
DB01235,DB06153,48
DB01054,DB00883,48
DB06772,DB01029,46
DB00333,DB00224,46
DB00589,DB01254,72
DB08827,DB00976,72
DB00862,DB00765,9
DB01179,DB00951,46
DB00264,DB00557,72
DB00477,DB00765,31
DB08918,DB01685,46
DB00434,DB00835,48
DB00363,DB01001,19
DB01166,DB00363,72
DB01186,DB00444,48
DB00333,DB04572,46
DB00864,DB00444,48
DB01091,DB00364,66
DB00238,DB05109,74
DB00323,DB01359,48
DB06736,DB13158,48
DB00245,DB01116,48
DB00641,DB01169,72
DB00368,DB00335,24
DB00177,DB08991,48
DB08867,DB11636,69
DB09070,DB01089,59
DB00363,DB01254,72
DB01452,DB01235,48
DB06144,DB00771,48
DB00589,DB01100,48
DB01407,DB00379,46
DB00264,DB01076,72
DB00182,DB06697,46
DB01254,DB06717,72
DB00599,DB00692,59
DB01086,DB00985,48
DB01045,DB00759,3
DB01399,DB00860,48
DB00780,DB01407,48
DB00692,DB00384,48
DB01009,DB09091,48
DB00705,DB00196,46
DB11093,DB09238,69
DB01069,DB04572,46
DB00238,DB01039,3
DB00735,DB09091,48
DB01623,DB00238,46
DB01418,DB00379,46
DB00344,DB01407,48
DB00641,DB01076,48
DB00780,DB00883,48
DB00695,DB06810,48
DB01437,DB06153,48
DB01009,DB13158,48
DB01685,DB01076,48
DB01580,DB12598,36
DB00641,DB00976,72
DB00231,DB00203,46
DB00800,DB04920,48
DB00238,DB01591,3
DB01580,DB00735,36
DB00332,DB09238,46
DB00177,DB01580,59
DB00275,DB06268,59
DB01159,DB00323,48
DB01045,DB00883,3
DB00945,DB00959,48
DB00590,DB01144,48
DB00735,DB06736,48
DB00275,DB01580,59
DB06724,DB01222,2
DB00231,DB00213,46
DB04920,DB00503,46
DB00652,DB06216,48
DB00391,DB00645,48
DB01076,DB00207,47
DB01418,DB00686,5
DB00250,DB01029,46
DB00744,DB09215,48
DB01166,DB01129,72
DB00695,DB01359,48
DB00213,DB00254,46
DB00782,DB01116,48
DB00835,DB09074,46
DB00860,DB00705,46
DB12598,DB00945,5
DB00231,DB00254,46
DB09074,DB01254,72
DB00418,DB03756,3
DB00187,DB08918,72
DB08991,DB00630,48
DB06700,DB01407,84
DB00474,DB01189,48
DB00696,DB01054,48
DB09070,DB01628,80
DB00908,DB01422,72
DB00292,DB01159,48
DB00864,DB00970,48
DB11315,DB01452,48
DB00264,DB00477,72
DB00182,DB00344,22
DB00231,DB00652,48
DB01189,DB00695,48
DB00985,DB01069,48
DB00810,DB00908,48
DB00245,DB00782,48
DB00231,DB01452,48
DB00477,DB00692,48
DB00238,DB00778,3
DB00955,DB09215,71
DB01590,DB12070,72
DB06810,DB08991,71
DB04572,DB08873,46
DB06697,DB01069,19
DB00418,DB09038,59
DB01062,DB01116,48
DB00277,DB00683,69
DB00292,DB00391,48
DB01623,DB00434,48
DB00959,DB01325,82
DB01628,DB06700,52
DB01069,DB13595,66
DB00862,DB01029,9
DB00275,DB08991,48
DB01580,DB06736,36
DB00683,DB01159,48
DB00203,DB00503,72
DB00864,DB00196,72
DB01186,DB01166,48
DB01186,DB06702,76
DB01591,DB01153,46
DB00884,DB00641,48
DB01628,DB00959,48
DB06700,DB00757,63
DB01045,DB00960,74
DB06216,DB00771,48
DB00474,DB00683,48
DB00275,DB00692,59
DB00187,DB00960,48
DB00590,DB00883,48
DB00860,DB00196,46
DB01013,DB09070,72
DB06268,DB00177,46
DB06216,DB09286,48
DB01186,DB05381,48
DB01015,DB08918,8
DB01169,DB00187,48
DB00674,DB08807,53
DB00663,DB00951,74
DB00599,DB00277,74
DB06216,DB06697,32
DB00418,DB01551,48
DB00674,DB01254,72
DB00391,DB01159,48
DB08918,DB00213,46
DB01628,DB00695,28
DB01064,DB00696,70
DB00782,DB00652,48
DB00778,DB00705,46
DB00363,DB01685,46
DB00238,DB00883,3
DB00287,DB01054,59
DB00862,DB01054,9
DB00213,DB08873,46
DB00589,DB08827,48
DB01153,DB04920,48
DB00474,DB09231,3
DB00692,DB00960,59
DB00231,DB08873,46
DB00782,DB12278,48
DB01100,DB00196,72
DB00683,DB01551,48
DB00690,DB00344,48
DB00925,DB00960,59
DB01062,DB08873,72
DB00683,DB00203,46
DB00696,DB00912,48
DB01186,DB08918,36
DB01580,DB00187,48
DB00645,DB01227,48
DB13783,DB00860,48
DB01062,DB01551,48
DB00315,DB09286,48
DB00908,DB08873,72
DB00782,DB11315,48
DB00275,DB01054,59
DB01045,DB06803,3
DB01100,DB09225,48
DB13158,DB00976,72
DB00925,DB01144,48
DB01325,DB00804,72
DB08903,DB01254,72
DB01623,DB01437,48
DB06810,DB09215,71
DB06216,DB00323,48
DB00277,DB00908,46
DB00589,DB00759,48
DB01418,DB00806,5
DB01189,DB00344,48
DB00434,DB00780,1
DB00444,DB00705,46
DB08918,DB01407,84
DB00860,DB00224,72
DB00332,DB00224,46
DB00617,DB00177,46
DB01169,DB00695,48
DB00692,DB01089,59
DB01045,DB00363,74
DB01580,DB01283,36
DB01590,DB06717,72
DB01590,DB08827,72
DB00477,DB00323,48
DB00641,DB06595,46
DB00683,DB01189,48
DB00652,DB01351,48
DB00474,DB00790,59
DB00402,DB01685,46
DB00231,DB06144,48
DB00960,DB00590,29
DB00809,DB01227,48
DB01221,DB00391,48
DB09038,DB08804,8
DB06819,DB06702,76
DB00333,DB00434,48
DB00683,DB00690,48
DB00238,DB00864,3
DB00332,DB01227,48
DB00541,DB00203,46
DB08827,DB00224,72
DB00275,DB09212,48
DB00925,DB00323,48
DB01009,DB00035,48
DB00541,DB00316,72
DB01235,DB00908,46
DB00744,DB01013,48
DB08807,DB00184,48
DB09078,DB01189,19
DB06696,DB00939,71
DB00187,DB09215,36
DB09230,DB00641,48
DB00835,DB00477,46
DB01357,DB01015,46
DB00908,DB11315,48
DB01169,DB08871,19
DB00444,DB08873,46
DB00340,DB01551,48
DB00620,DB00839,69
DB08918,DB06717,72
DB01283,DB00196,46
DB01227,DB00035,48
DB00258,DB01427,69
DB00402,DB01551,48
DB01243,DB01427,48
DB00541,DB01076,48
DB00589,DB01166,48
DB00231,DB00292,48
DB00238,DB01708,3
DB06144,DB08873,46
DB00182,DB00287,59
DB13783,DB00630,48
DB00333,DB09015,48
DB00681,DB01029,48
DB00477,DB01227,48
DB01283,DB00884,48
DB00835,DB00503,46
DB01159,DB01029,46
DB00864,DB00945,56
DB01590,DB08901,72
DB08896,DB01076,48
DB00696,DB00316,48
DB00955,DB06736,71
DB00402,DB01129,46
DB00744,DB13158,48
DB00335,DB00945,36
DB00332,DB11315,48
DB01012,DB08873,46
DB00499,DB00379,46
DB00590,DB00800,59
DB01189,DB09038,48
DB01188,DB09238,48
DB01159,DB00184,46
DB01008,DB01188,72
DB06216,DB01437,48
DB00912,DB01029,46
DB01045,DB00553,3
DB00333,DB11106,48
DB01100,DB01069,19
DB00277,DB01254,72
DB00316,DB00333,46
DB00264,DB00744,36
DB01628,DB00203,46
DB01008,DB01153,72
DB01708,DB09074,46
DB00589,DB08873,46
DB00735,DB09212,48
DB00418,DB00925,59
DB01169,DB04920,48
DB13783,DB01222,48
DB01116,DB00333,48
DB00804,DB01227,48
DB00203,DB00960,9
DB00182,DB00765,59
DB00683,DB06216,48
DB00292,DB01580,24
DB08903,DB06717,72
DB00264,DB00715,72
DB00690,DB01189,48
DB04920,DB00238,46
DB01399,DB00959,48
DB06724,DB01076,74
DB00696,DB00683,48
DB01204,DB00541,74
DB00912,DB01076,48
DB01580,DB09286,48
DB01349,DB01009,48
DB00224,DB09038,69
DB00599,DB00883,59
DB08798,DB01685,46
DB00757,DB06699,19
DB00589,DB00745,48
DB01418,DB01685,46
DB00681,DB01159,48
DB00780,DB00335,59
DB00852,DB00985,75
DB00391,DB00477,35
DB01054,DB04920,48
DB13783,DB13158,48
DB12598,DB01048,74
DB00541,DB00196,46
DB00474,DB01418,3
DB00759,DB08873,46
DB01169,DB01159,48
DB01591,DB00254,46
DB08918,DB00715,46
DB05528,DB08827,79
DB00806,DB01359,59
DB01422,DB00681,69
DB01045,DB00333,74
DB00607,DB04920,3
DB06736,DB09215,48
DB00275,DB00695,48
DB01012,DB06595,46
DB00187,DB00264,48
DB00852,DB00696,70
DB00908,DB00735,72
DB00238,DB11581,3
DB05109,DB09238,46
DB00951,DB01045,79
DB00744,DB01283,48
DB13595,DB13158,2
DB00692,DB00883,48
DB01172,DB00939,71
DB06216,DB09074,46
DB09286,DB00335,48
DB01351,DB00835,48
DB00969,DB01685,46
DB00945,DB00663,48
DB00203,DB09070,9
DB00177,DB09038,48
DB00683,DB01221,48
DB00590,DB00333,46
DB00715,DB00503,46
DB06772,DB01217,48
DB01086,DB00771,48
DB00499,DB00203,46
DB00231,DB09286,48
DB01186,DB01100,48
DB00908,DB01062,48
DB00945,DB01325,69
DB00203,DB06595,46
DB00187,DB03585,36
DB00955,DB01283,71
DB00862,DB01089,9
DB13158,DB00136,69
DB00641,DB09074,46
DB00418,DB00780,59
DB00674,DB00804,69
DB00652,DB01086,48
DB00250,DB00316,48
DB00589,DB06595,46
DB00474,DB01357,69
DB01283,DB00223,48
DB01551,DB00976,46
DB01551,DB00715,46
DB08901,DB06595,46
DB01166,DB06697,46
DB00589,DB00541,48
DB01045,DB08867,74
DB00335,DB00735,36
DB00477,DB01580,48
DB00379,DB06697,46
DB01418,DB06717,72
DB01188,DB00364,66
DB01222,DB00705,72
DB00960,DB06663,53
DB09074,DB00254,72
DB00960,DB06700,72
DB00798,DB01628,71
DB00136,DB00224,46
DB01062,DB01227,48
DB00223,DB06717,72
DB01000,DB09268,69
DB00645,DB00835,48
DB06216,DB00862,19
DB09286,DB00344,48
DB00686,DB00735,5
DB01221,DB00985,48
DB00663,DB09067,69
DB01015,DB06718,8
DB08798,DB01015,46
DB06772,DB00992,48
DB08918,DB01063,48
DB00757,DB01254,72
DB01359,DB06736,36
DB08901,DB06717,72
DB09225,DB01235,69
DB00213,DB09074,46
DB00798,DB00735,71
DB00683,DB00771,48
DB05381,DB09074,46
DB00692,DB01580,59
DB00363,DB01100,48
DB00641,DB08873,72
DB13158,DB01357,72
DB01045,DB08896,74
DB00207,DB00557,19
DB09414,DB11126,66
DB00344,DB00985,48
DB00477,DB06697,72
DB01551,DB00503,46
DB01590,DB01076,72
DB00238,DB11817,3
DB01221,DB00557,15
DB09060,DB09268,69
DB00969,DB00224,72
DB00254,DB00250,48
DB00696,DB00951,48
DB08918,DB01100,48
DB00277,DB00254,46
DB00589,DB09074,46
DB00238,DB00402,3
DB01254,DB01076,48
DB00757,DB01001,19
DB00238,DB00690,3
DB01399,DB01325,69
DB01628,DB00277,46
DB00599,DB01159,48
DB05109,DB01012,46
DB01045,DB01015,3
DB00363,DB06216,48
DB00541,DB00264,72
DB06700,DB00224,46
DB06216,DB00557,15
DB00477,DB01452,48
DB00683,DB06700,48
DB00852,DB00908,46
DB08873,DB00976,46
DB00418,DB01144,59
DB01591,DB02703,72
DB00264,DB01129,72
DB01357,DB09038,69
DB08918,DB02703,72
DB00790,DB03585,48
DB08918,DB00705,46
DB00686,DB01166,48
DB09414,DB00364,66
DB00275,DB06736,48
DB00553,DB00976,46
DB01169,DB00264,48
DB00344,DB06016,48
DB00945,DB01628,48
DB01591,DB01254,72
DB00203,DB06717,72
DB01186,DB06700,36
DB01186,DB00363,48
DB00340,DB11315,48
DB00264,DB01611,72
DB00735,DB01013,48
DB01169,DB00692,48
DB08807,DB08918,72
DB00959,DB09038,69
DB00219,DB01116,48
DB01551,DB00695,48
DB01169,DB01580,48
DB08827,DB00254,72
DB00277,DB09238,46
DB00939,DB01283,48
DB06016,DB08873,46
DB13595,DB00884,74
DB09078,DB00557,19
DB01283,DB09091,48
DB08903,DB01069,19
DB00839,DB01076,8
DB01054,DB00196,72
DB00418,DB00683,48
DB00264,DB01399,36
DB00735,DB00860,48
DB00219,DB01551,48
DB01590,DB01254,72
DB00745,DB00254,46
DB08901,DB00203,46
DB00806,DB01054,59
DB01186,DB01093,48
DB06810,DB00681,56
DB01325,DB01252,69
DB00757,DB00674,19
DB00599,DB01359,59
DB00800,DB00883,48
DB00798,DB12598,71
DB01045,DB00541,74
DB01551,DB00035,48
DB00835,DB01012,46
DB06216,DB00277,46
DB01054,DB00254,46
DB01412,DB00184,46
DB00275,DB00939,48
DB00333,DB00344,48
DB00402,DB00254,46
DB01045,DB00884,74
DB01009,DB08964,69
DB00925,DB08873,46
DB00363,DB00503,46
DB00335,DB01399,36
DB00969,DB00203,46
DB00477,DB00503,46
DB00391,DB00323,48
DB08918,DB09074,46
DB00696,DB08918,48
DB00969,DB01029,46
DB00238,DB08901,74
DB05381,DB00177,46
DB00177,DB00925,59
DB01144,DB01235,29
DB12070,DB09238,46
DB00344,DB00434,48
DB00203,DB01580,9
DB00744,DB00860,48
DB00182,DB09225,60
DB00207,DB06699,19
DB06772,DB00254,46
DB00277,DB00503,46
DB01580,DB01628,36
DB01349,DB03585,48
DB00620,DB09070,72
DB00696,DB01217,48
DB00945,DB09212,48
DB13595,DB01013,2
DB00182,DB00333,48
DB00939,DB01708,48
DB00335,DB04920,48
DB11817,DB00705,46
DB06700,DB00254,46
DB00645,DB00715,48
DB00645,DB06144,48
DB00335,DB00744,36
DB00686,DB06736,5
DB08807,DB01064,13
DB00333,DB00652,48
DB01243,DB09231,48
DB00203,DB01076,48
DB00182,DB06595,46
DB00219,DB01062,48
DB00590,DB00503,46
DB00335,DB09038,48
DB01189,DB04920,48
DB00333,DB00213,46
DB01013,DB00695,82
DB01045,DB01551,3
DB09078,DB06663,19
DB00333,DB06788,19
DB00790,DB00277,74
DB13158,DB08804,73
DB01012,DB00976,46
DB00780,DB00177,59
DB00316,DB00264,46
DB00245,DB00477,46
DB12278,DB01452,48
DB06016,DB00976,46
DB01008,DB01422,72
DB01086,DB01452,48
DB01351,DB00323,48
DB01045,DB00541,3
DB01708,DB00976,46
DB00391,DB01063,35
DB00696,DB00207,46
DB00681,DB01054,48
DB01172,DB13783,71
DB13783,DB09091,48
DB00187,DB00384,48
DB00203,DB00196,72
DB01359,DB06700,72
DB00744,DB00207,46
DB00363,DB00292,48
DB01045,DB00744,3
DB00363,DB00323,48
DB00780,DB01623,48
DB01628,DB08918,52
DB01153,DB00884,48
DB00744,DB01708,48
DB00203,DB01089,9
DB00264,DB05381,72
DB01359,DB00744,36
DB05381,DB00224,46
DB00607,DB00919,74
DB00620,DB06819,69
DB00960,DB06268,59
DB01221,DB01086,48
DB00809,DB01452,48
DB00959,DB00136,69
DB09343,DB12598,72
DB06700,DB06711,84
DB01418,DB00833,5
DB00182,DB00177,59
DB00477,DB01299,72
DB00757,DB08871,19
DB01013,DB06819,69
DB00238,DB08930,74
DB00333,DB01001,19
DB00862,DB06268,9
DB01045,DB00402,3
DB00264,DB01093,72
DB01188,DB00681,69
DB00681,DB01144,48
DB00333,DB06216,48
DB00862,DB00705,46
DB00945,DB01029,46
DB00864,DB12598,46
DB01070,DB02300,48
DB00681,DB01359,48
DB01189,DB06700,48
DB08873,DB01357,74
DB00780,DB01054,59
DB01045,DB00945,3
DB00599,DB00645,48
DB05381,DB01076,48
DB01029,DB03585,48
DB00385,DB03585,71
DB00402,DB00652,48
DB01015,DB00203,46
DB00860,DB01252,69
DB00690,DB00254,46
DB00790,DB00960,48
DB00332,DB00503,46
DB00203,DB12598,72
DB00231,DB06700,48
DB00780,DB00287,59
DB00696,DB01076,48
DB00553,DB00254,46
DB09215,DB00959,48
DB00418,DB08798,3
DB00810,DB01452,48
DB00557,DB00715,48
DB00590,DB00695,48
DB01100,DB06216,48
DB00384,DB01235,29
DB08827,DB06717,72
DB00945,DB00196,46
DB00908,DB01623,19
DB00765,DB00715,48
DB01228,DB00363,46
DB00444,DB00363,48
DB01623,DB00835,48
DB09146,DB06216,66
DB00620,DB09038,69
DB09215,DB13783,48
DB01159,DB00985,48
DB00663,DB01357,72
DB00696,DB01254,72
DB01189,DB06153,48
DB00474,DB00695,59
DB01069,DB08918,48
DB01054,DB01254,72
DB06803,DB01029,46
DB00434,DB06153,48
DB01623,DB09286,48
DB08807,DB01283,36
DB06016,DB06697,46
DB00908,DB00254,46
DB00335,DB00715,72
DB01100,DB01169,32
DB00696,DB01580,24
DB01012,DB00254,46
DB00908,DB00224,72
DB09091,DB06718,73
DB00780,DB09286,48
DB00864,DB00290,48
DB00912,DB01254,72
DB08807,DB13783,36
DB04920,DB09238,46
DB00379,DB00196,46
DB00652,DB00323,48
DB01359,DB01089,59
DB00925,DB00883,48
DB00976,DB09268,69
DB01207,DB01254,5
DB01227,DB01437,48
DB01628,DB00620,48
DB09038,DB06700,8
DB00364,DB01070,72
DB00674,DB06700,46
DB01166,DB00745,72
DB00590,DB00908,46
DB01045,DB09230,74
DB00683,DB06144,48
DB01708,DB09067,69
DB00835,DB00557,15
DB06700,DB01064,84
DB01009,DB00223,48
DB01000,DB00385,74
DB08918,DB00391,48
DB00379,DB08873,46
DB00908,DB00525,72
DB01591,DB00705,46
DB00778,DB01076,48
DB01221,DB08918,48
DB01009,DB01325,69
DB01283,DB00705,46
DB06810,DB00945,71
DB01100,DB01591,19
DB01222,DB08804,73
DB00391,DB06216,35
DB01357,DB01252,69
DB00275,DB00790,48
DB03585,DB08991,48
DB00391,DB00340,1
DB13595,DB00630,74
DB00951,DB06702,76
DB06772,DB06819,48
DB00686,DB03585,5
DB01045,DB00674,3
DB00641,DB00196,72
DB00864,DB01254,72
DB00275,DB00883,48
DB00790,DB00735,48
DB00287,DB00800,59
DB00969,DB00196,46
DB06702,DB01254,72
DB01054,DB01076,48
DB00316,DB09238,46
DB11581,DB02703,72
DB01590,DB00912,69
DB01169,DB00862,19
DB09038,DB00945,8
DB01159,DB00264,46
DB00860,DB01254,72
DB00674,DB00960,53
DB08896,DB01254,72
DB00765,DB01069,48
DB00690,DB01623,48
DB00852,DB01623,60
DB00238,DB00835,3
DB06702,DB01227,48
DB06626,DB00207,46
DB00379,DB01254,72
DB00402,DB00177,46
DB12598,DB01207,5
DB00332,DB06702,48
DB00810,DB00782,48
DB01045,DB06736,3
DB00363,DB00951,46
DB00852,DB06697,46
DB00690,DB00391,48
DB00477,DB00790,48
DB00332,DB01591,48
DB00499,DB09074,46
DB06144,DB00203,46
DB01221,DB01580,48
DB01186,DB00207,48
DB09078,DB00363,19
DB00589,DB01685,48
DB00418,DB08807,74
DB08903,DB00224,72
DB00945,DB01009,48
DB00645,DB00344,48
DB00187,DB00790,48
DB01591,DB01452,48
DB01222,DB00136,69
DB00617,DB00224,46
DB00203,DB00908,46
DB01283,DB00287,69
DB00264,DB00196,46
DB00213,DB00745,46
DB06717,DB01357,74
DB00695,DB00883,48
DB00696,DB06016,48
DB06697,DB00363,46
DB06016,DB00333,46
DB01045,DB00681,72
DB00780,DB00590,59
DB00503,DB01252,69
DB06144,DB00503,46
DB03585,DB09212,48
DB11093,DB09231,69
DB00589,DB00778,48
DB00683,DB01351,48
DB01045,DB00990,74
DB06216,DB00503,19
DB01054,DB00187,48
DB00213,DB00196,72
DB06144,DB00705,46
DB00715,DB00951,46
DB11093,DB00630,74
DB01012,DB00196,46
DB01045,DB01422,72
DB00912,DB06717,72
DB01116,DB01054,59
DB01086,DB01437,48
DB00912,DB00780,8
DB00589,DB00882,48
DB00883,DB00862,37
DB00960,DB06702,76
DB01611,DB00250,48
DB01186,DB00780,46
DB00418,DB00908,3
DB00809,DB00652,48
DB01580,DB00985,48
DB00264,DB09212,36
DB00223,DB09067,69
DB09286,DB00960,48
DB00323,DB00835,48
