d1,d2,type
DB01264,DB00839,69
DB00390,DB08873,72
DB01201,DB09078,3
DB00645,DB00268,31
DB00924,DB05265,72
DB00435,DB00238,46
DB00674,DB04846,53
DB00472,DB06788,19
DB01189,DB00373,48
DB00962,DB00292,48
DB00972,DB01708,48
DB00696,DB00227,46
DB00641,DB00673,72
DB00798,DB00991,71
DB01233,DB00187,53
DB00657,DB06268,59
DB00960,DB00215,46
DB00922,DB00790,48
DB00320,DB00599,48
DB06736,DB01137,26
DB01235,DB09244,48
DB01395,DB01283,67
DB00331,DB06700,8
DB01320,DB06268,3
DB00755,DB06595,46
DB09267,DB00254,74
DB05351,DB00745,46
DB00641,DB01264,72
DB00541,DB00520,72
DB01114,DB00908,46
DB06403,DB08873,46
DB09026,DB00695,74
DB01186,DB00283,46
DB09280,DB08896,74
DB00925,DB11362,59
DB00861,DB01399,48
DB11691,DB06800,48
DB00180,DB08873,46
DB00413,DB00391,69
DB01100,DB00529,19
DB00222,DB01029,46
DB04846,DB01628,36
DB01088,DB00780,48
DB06736,DB09198,46
DB00203,DB01232,72
DB00559,DB01551,74
DB04846,DB01009,36
DB01244,DB00335,48
DB00418,DB11609,48
DB00333,DB01142,48
DB04951,DB00959,48
DB00339,DB00976,46
DB00518,DB00203,46
DB00728,DB06810,39
DB06441,DB00806,52
DB01418,DB01059,5
DB01065,DB00177,46
DB01054,DB01319,46
DB00298,DB00557,15
DB01409,DB00203,46
DB00277,DB01044,46
DB02187,DB00681,82
DB00912,DB00738,8
DB01129,DB01149,46
DB00872,DB01189,48
DB00780,DB09026,59
DB00586,DB01222,48
DB09104,DB01076,74
DB09215,DB00635,48
DB00752,DB09238,59
DB01325,DB00472,54
DB00692,DB00966,59
DB00206,DB01159,48
DB00379,DB09198,46
DB00987,DB04868,46
DB05109,DB00932,46
DB00790,DB06287,48
DB00418,DB00181,48
DB00396,DB00715,46
DB01608,DB00335,59
DB05541,DB00715,46
DB09117,DB06144,15
DB00238,DB00752,46
DB00477,DB00320,46
DB00436,DB00692,59
DB01198,DB00951,46
DB09215,DB01021,69
DB06292,DB00363,46
DB06616,DB00864,72
DB01244,DB01159,48
DB00935,DB00344,36
DB01189,DB01558,48
DB00843,DB01685,46
DB00248,DB00976,46
DB01045,DB04946,3
DB00800,DB01236,48
DB06144,DB13323,48
DB00996,DB01076,48
DB08797,DB01708,48
DB00641,DB02709,72
DB01623,DB00298,48
DB00421,DB01001,4
DB00628,DB08873,46
DB01400,DB01580,53
DB00805,DB06268,59
DB06145,DB01076,48
DB01221,DB00575,48
DB00744,DB01088,69
DB00623,DB00238,46
DB06203,DB00976,46
DB00207,DB01259,19
DB00946,DB08873,46
DB08807,DB00870,36
DB09286,DB12532,48
DB01418,DB00091,46
DB00674,DB00612,53
DB06772,DB04868,48
DB00620,DB01324,82
DB08899,DB00976,74
DB09343,DB00823,69
DB04840,DB01089,59
DB01067,DB01015,8
DB00216,DB00780,48
DB00735,DB02187,48
DB08822,DB01283,48
DB00617,DB09118,72
DB04896,DB06700,48
DB06196,DB00860,48
DB00333,DB01018,48
DB00818,DB00765,31
DB01062,DB00619,46
DB01129,DB06695,10
DB01127,DB09231,48
DB01224,DB01351,48
DB06196,DB09091,48
DB08899,DB06697,10
DB02703,DB01232,72
DB00661,DB00960,48
DB00264,DB00999,48
DB01395,DB12598,67
DB00279,DB01223,3
DB01349,DB12332,46
DB00962,DB00705,46
DB01466,DB06717,72
DB01159,DB00544,46
DB01590,DB00281,72
DB00559,DB00908,74
DB01179,DB01026,46
DB00396,DB09074,46
DB00359,DB09038,8
DB00945,DB00253,48
DB00690,DB00343,46
DB01065,DB06144,48
DB00213,DB09054,46
DB00960,DB01024,36
DB00584,DB00883,48
DB01116,DB11362,59
DB00207,DB01319,46
DB00780,DB00214,59
DB01452,DB01037,48
DB00182,DB00734,60
DB00205,DB00250,48
DB00519,DB01048,74
DB00564,DB06803,3
DB06772,DB00246,46
DB01054,DB09236,59
DB00521,DB00503,46
DB00706,DB01291,4
DB01076,DB00881,72
DB00757,DB00320,46
DB00572,DB00340,48
DB00973,DB01076,48
DB01418,DB00923,5
DB00790,DB06414,74
DB00502,DB09238,46
DB01062,DB01433,48
DB01367,DB00264,59
DB01015,DB00233,8
DB00335,DB08808,59
DB01609,DB06216,74
DB00652,DB06767,64
DB06701,DB00503,46
DB06144,DB08820,72
DB00768,DB13158,48
DB01174,DB08903,74
DB01595,DB01235,48
DB01129,DB00320,46
DB00908,DB01034,72
DB01223,DB01263,46
DB00862,DB01348,9
DB01169,DB01087,19
DB00292,DB01355,48
DB00474,DB01340,59
DB00381,DB00925,59
DB00540,DB01015,46
DB00590,DB00289,46
DB00641,DB00819,72
DB01580,DB01080,48
DB00969,DB00322,46
DB00648,DB08896,74
DB01605,DB00955,74
DB00181,DB00344,48
DB00266,DB01207,5
DB00212,DB01089,59
DB01609,DB01222,74
DB00862,DB01018,9
DB01021,DB00391,48
DB06144,DB09167,46
DB01227,DB00458,48
DB01045,DB00646,72
DB00373,DB00695,48
DB00962,DB00715,48
DB00541,DB00458,72
DB00540,DB01291,48
DB00681,DB01197,48
DB00872,DB00323,48
DB00759,DB08820,72
DB06403,DB01254,72
DB00491,DB06718,8
DB00461,DB03585,48
DB01097,DB08964,69
DB00264,DB00469,36
DB00806,DB00310,59
DB00377,DB00207,46
DB08906,DB00196,46
DB01179,DB00736,46
DB00763,DB01076,48
DB12598,DB00838,48
DB01418,DB08797,5
DB01223,DB04855,46
DB09070,DB01078,57
DB00490,DB01235,48
DB12161,DB00254,46
DB01246,DB00715,48
DB09216,DB01325,69
DB00465,DB09215,48
DB01551,DB08987,48
DB00332,DB00193,48
DB00508,DB00344,48
DB06697,DB00273,46
DB01169,DB04844,32
DB00674,DB00708,53
DB00960,DB06403,59
DB00461,DB00744,48
DB01131,DB01254,72
DB09091,DB01059,48
DB00308,DB00862,19
DB00302,DB01357,80
DB00873,DB00136,69
DB00385,DB00991,71
DB00418,DB01587,48
DB00277,DB00822,72
DB00418,DB11148,48
DB01263,DB00254,46
DB06204,DB06016,48
DB00578,DB00798,74
DB00880,DB00219,72
DB00601,DB00757,63
DB00849,DB04572,46
DB00623,DB00652,48
DB01466,DB01254,72
DB01395,DB08873,72
DB00332,DB00208,46
DB00296,DB01452,48
DB01098,DB00080,48
DB00370,DB00177,46
DB00945,DB09138,48
DB09286,DB00808,48
DB01228,DB00246,46
DB06154,DB00203,37
DB09286,DB01115,48
DB00599,DB00255,69
DB00564,DB01179,3
DB01601,DB06717,72
DB01045,DB09216,74
DB06216,DB00270,19
DB00604,DB00735,72
DB00295,DB00960,48
DB08912,DB01591,74
DB00238,DB05541,3
DB00564,DB08918,46
DB01195,DB00196,19
DB00281,DB06717,72
DB08976,DB09212,48
DB01223,DB01026,46
DB00312,DB01708,3
DB00912,DB01263,72
DB01045,DB00185,3
DB01029,DB00700,67
DB00379,DB01319,46
DB01590,DB01138,72
DB01037,DB09286,48
DB00477,DB00727,48
DB00615,DB01179,3
DB06216,DB00313,48
DB09204,DB01628,36
DB00381,DB02703,72
DB06216,DB06282,48
DB00418,DB01353,48
DB00368,DB01156,72
DB00712,DB00620,48
DB00394,DB01325,82
DB00521,DB00790,48
DB00850,DB00379,46
DB01418,DB01053,5
DB05109,DB00270,46
DB00991,DB01325,69
DB01452,DB00310,48
DB00503,DB00682,74
DB00852,DB09128,60
DB04841,DB04572,46
DB00645,DB01239,48
DB06772,DB00270,46
DB01226,DB01111,20
DB00838,DB01325,82
DB00679,DB01062,72
DB00487,DB11093,66
DB01628,DB09211,69
DB06626,DB00511,57
DB00243,DB01422,72
DB00694,DB00314,20
DB00881,DB00735,48
DB00477,DB00899,48
DB00280,DB01015,19
DB03756,DB00091,46
DB00333,DB00678,46
DB00883,DB08822,48
DB00683,DB00904,48
DB01082,DB09212,71
DB00434,DB01018,48
DB05676,DB00224,46
DB00857,DB09074,46
DB00264,DB00967,72
DB01191,DB00503,46
DB09031,DB00364,66
DB01283,DB00547,48
DB01210,DB00744,36
DB00396,DB00224,46
DB01058,DB06702,76
DB01227,DB05521,46
DB00408,DB00765,31
DB01088,DB01235,29
DB00434,DB04844,48
DB00449,DB01325,82
DB00916,DB02703,72
DB00991,DB00196,46
DB01590,DB01340,72
DB04846,DB09070,59
DB00641,DB00482,46
DB01558,DB00645,48
DB00390,DB00976,46
DB01656,DB01033,33
DB00680,DB00599,48
DB00333,DB00937,68
DB00268,DB00790,48
DB01220,DB00599,3
DB01021,DB01591,72
DB00184,DB06708,46
DB00402,DB09166,48
DB01039,DB00175,48
DB00454,DB00384,48
DB00683,DB06290,72
DB00346,DB00196,46
DB13179,DB00976,46
DB00238,DB00911,3
DB01172,DB00749,71
DB01435,DB13158,48
DB00333,DB00300,46
DB00384,DB00703,48
DB01129,DB00752,46
DB00441,DB00363,48
DB00231,DB01002,48
DB01131,DB01685,46
DB12598,DB00482,5
DB01175,DB06595,46
DB01189,DB01588,48
DB00757,DB00529,19
DB06016,DB12332,46
DB00911,DB00705,46
DB00308,DB00908,32
DB00561,DB01367,70
DB00203,DB00476,46
DB06335,DB00715,8
DB00996,DB06216,48
DB00914,DB00477,46
DB00674,DB01193,53
DB06697,DB04953,19
DB01009,DB02709,48
DB00292,DB00794,48
DB00402,DB00854,48
DB06724,DB00591,2
DB00490,DB06595,46
DB00960,DB01203,48
DB01221,DB00909,48
DB09117,DB00391,15
DB01065,DB01437,48
DB00860,DB00243,72
DB09078,DB00502,19
DB01303,DB00257,46
DB04946,DB06153,48
DB12598,DB09543,5
DB00852,DB09000,60
DB01349,DB00605,48
DB00808,DB00810,72
DB00907,DB06153,48
DB06663,DB04878,69
DB09091,DB04576,48
DB01126,DB00203,46
DB01153,DB00401,48
DB00933,DB06595,46
DB00969,DB01026,72
DB06802,DB00860,48
DB00320,DB01076,48
DB01189,DB00801,48
DB01551,DB01626,48
DB01189,DB00540,48
DB01214,DB12598,36
DB00363,DB01563,48
DB08824,DB00245,44
DB00683,DB04842,48
DB00969,DB08933,72
DB00292,DB00195,24
DB00726,DB00976,46
DB11156,DB00385,39
DB06268,DB00422,36
DB06216,DB01142,19
DB09270,DB00705,72
DB09091,DB00436,82
DB11581,DB00582,46
DB09070,DB11362,59
DB09295,DB03585,48
DB01029,DB09280,72
DB01580,DB00794,48
DB01100,DB00320,72
DB00418,DB01440,48
DB01255,DB01100,60
DB12598,DB00710,48
DB00688,DB13783,48
DB06148,DB00368,69
DB00744,DB00227,46
DB01229,DB00692,48
DB00370,DB00985,15
DB01590,DB12001,72
DB00203,DB09054,72
DB00976,DB06636,76
DB01234,DB00976,46
DB13783,DB01170,69
DB00701,DB09238,46
DB01355,DB01223,74
DB01399,DB06786,48
DB00683,DB01601,72
DB00752,DB06700,48
DB00809,DB01081,48
DB01159,DB01113,48
DB00228,DB00645,48
DB00295,DB00292,48
DB00182,DB13139,48
DB04573,DB00541,74
DB00800,DB01090,59
DB00264,DB00374,59
DB00333,DB00927,19
DB01244,DB09038,48
DB05271,DB00976,46
DB00292,DB00950,48
DB00477,DB00350,48
DB01580,DB00871,13
DB00589,DB00834,72
DB00243,DB00683,72
DB00884,DB08860,48
DB01172,DB01600,71
DB08895,DB00213,46
DB01223,DB01558,69
DB08875,DB09238,46
DB04743,DB01325,69
DB00213,DB09138,69
DB00699,DB00912,48
DB01589,DB00771,48
DB01086,DB13323,48
DB08901,DB00289,46
DB00798,DB01024,71
DB00862,DB00374,9
DB12161,DB09238,46
DB01418,DB00624,5
DB00250,DB00673,72
DB00686,DB04575,11
DB06176,DB09074,46
DB00623,DB00683,48
DB01100,DB13323,48
DB00500,DB09212,48
DB00472,DB00862,19
DB06267,DB00590,59
DB00695,DB01199,16
DB01037,DB01129,46
DB01016,DB02703,72
DB00363,DB06708,46
DB00924,DB09225,48
DB01045,DB00741,74
DB01169,DB00188,19
DB00645,DB06716,48
DB00492,DB00744,48
DB00829,DB01100,48
DB01159,DB00555,48
DB00182,DB09274,10
DB00862,DB01026,72
DB01708,DB00808,82
DB01452,DB01106,48
DB00648,DB00641,74
DB00620,DB09073,72
DB00370,DB08873,46
DB01045,DB00918,3
DB00474,DB01621,48
DB00883,DB06267,37
DB01030,DB00196,72
DB06699,DB00390,57
DB00735,DB02709,48
DB01708,DB08909,69
DB00384,DB00401,48
DB06589,DB06699,19
DB06724,DB00741,2
DB00477,DB00619,46
DB00683,DB01588,48
DB09225,DB00486,15
DB00266,DB06595,46
DB00683,DB08934,74
DB09074,DB12332,72
DB00404,DB06144,48
DB00863,DB00213,46
DB00615,DB00705,74
DB01223,DB00842,69
DB00384,DB00876,48
DB00241,DB06700,48
DB00182,DB13025,60
DB05109,DB05521,72
DB00351,DB01252,69
DB01166,DB06605,48
DB00231,DB00472,46
DB00860,DB00774,82
DB00607,DB09235,3
DB01029,DB01600,48
DB00425,DB00379,46
DB00620,DB01120,69
DB00652,DB01267,48
DB00436,DB00790,48
DB00682,DB01628,5
DB09112,DB00264,48
DB00361,DB09074,46
DB00586,DB00939,48
DB01351,DB00294,69
DB00179,DB00223,48
DB00203,DB00774,9
DB00177,DB01210,48
DB00353,DB09238,48
DB00657,DB00960,48
DB00523,DB01357,69
DB01351,DB01136,59
DB06663,DB09063,53
DB01435,DB09212,48
DB01339,DB00919,39
DB08867,DB00834,72
DB06772,DB01149,72
DB00801,DB00323,48
DB01045,DB00866,74
DB00852,DB00726,36
DB00492,DB01283,48
DB00555,DB00035,48
DB00530,DB00951,46
DB00835,DB00338,46
DB12598,DB01077,48
DB01708,DB00827,48
DB00820,DB01580,9
DB00972,DB00418,15
DB04844,DB01100,48
DB01623,DB09097,69
DB00477,DB00961,48
DB09212,DB09095,48
DB01221,DB00647,48
DB00175,DB01100,72
DB01558,DB00434,48
DB09026,DB01235,29
DB00679,DB00335,59
DB01628,DB00263,46
DB00189,DB09225,48
DB01295,DB01611,46
DB08976,DB00663,48
DB00696,DB13874,48
DB00804,DB00470,84
DB01076,DB01597,72
DB01184,DB00277,46
DB08899,DB00589,74
DB12598,DB08970,48
DB00169,DB00976,46
DB00276,DB00264,46
DB12598,DB00720,48
DB11921,DB00681,82
DB00381,DB00224,46
DB00599,DB00892,48
DB09078,DB01155,19
DB00490,DB00985,48
DB04841,DB06700,48
DB00556,DB01591,19
DB04839,DB06216,74
DB00604,DB01153,72
DB01074,DB06702,76
DB00758,DB06717,72
DB00333,DB00622,46
DB00802,DB01580,48
DB00991,DB08964,69
DB00617,DB00199,46
DB00404,DB06700,48
DB00663,DB01226,21
DB01100,DB06282,48
DB00599,DB00472,48
DB00402,DB01242,48
DB02709,DB01708,48
DB00749,DB01222,48
DB09078,DB06589,19
DB00790,DB00531,48
DB09212,DB00846,48
DB00261,DB06595,46
DB00297,DB01254,72
DB00470,DB00238,72
DB00807,DB00715,48
DB00907,DB02703,72
DB00469,DB00705,46
DB01628,DB01240,69
DB08903,DB05039,19
DB08873,DB09118,72
DB01129,DB00244,69
DB00384,DB06767,48
DB01351,DB01210,59
DB00335,DB08880,36
DB00564,DB01591,3
DB00177,DB00795,48
DB11093,DB00568,69
DB06695,DB00806,5
DB00296,DB01086,48
DB00835,DB09167,46
DB00821,DB00663,48
DB00960,DB00598,29
DB08867,DB00304,69
DB00699,DB08827,48
DB01153,DB00900,66
DB00623,DB01623,48
DB01370,DB01222,2
DB00187,DB08931,48
DB11817,DB00227,46
DB00238,DB06770,3
DB01399,DB00310,69
DB01590,DB00519,48
DB01256,DB09074,46
DB05109,DB08816,46
DB00333,DB00619,46
DB00337,DB00444,48
DB00844,DB01452,48
DB01045,DB08816,74
DB00525,DB00555,48
DB00264,DB08932,59
DB00696,DB01626,70
DB00248,DB00696,48
DB01418,DB01139,5
DB12598,DB01130,48
DB01403,DB00503,46
DB00864,DB01110,46
DB01100,DB01182,19
DB00612,DB01089,59
DB01282,DB00883,48
DB00484,DB00557,15
DB09232,DB00187,48
DB00525,DB00230,48
DB00559,DB01628,74
DB01221,DB09054,46
DB00337,DB00305,48
DB00231,DB00582,46
DB01351,DB01614,48
DB01628,DB01032,72
DB00706,DB09231,59
DB11093,DB00270,69
DB00537,DB00333,19
DB08868,DB00254,46
DB01351,DB08922,48
DB00960,DB06196,36
DB00175,DB00959,72
DB01186,DB00199,46
DB00780,DB01239,48
DB01590,DB00531,72
DB09080,DB00177,46
DB09286,DB01023,48
DB00182,DB00178,59
DB01159,DB09065,72
DB00637,DB09074,46
DB00177,DB00697,48
DB00991,DB06595,46
DB00860,DB09063,72
DB00136,DB00176,46
DB00559,DB00683,74
DB08881,DB08873,74
DB01283,DB00322,46
DB00370,DB01407,48
DB00315,DB09198,46
DB01159,DB00622,46
DB00434,DB00752,1
DB00908,DB00358,48
DB01260,DB06819,69
DB06736,DB00324,48
DB01365,DB06216,60
DB01221,DB05812,72
DB00959,DB00331,69
DB01227,DB00232,48
DB00483,DB00264,53
DB00836,DB02703,72
DB01201,DB00251,72
DB00862,DB01136,59
DB01174,DB00589,3
DB00782,DB09290,38
DB00454,DB01325,48
DB00353,DB00864,48
DB01624,DB00264,46
DB13783,DB01136,69
DB00512,DB01399,72
DB08893,DB06702,76
DB01221,DB00582,46
DB00402,DB00875,48
DB13783,DB00796,69
DB05265,DB04574,74
DB00590,DB00211,4
DB01370,DB00663,2
DB01384,DB00705,46
DB00315,DB01463,48
DB09270,DB01015,72
DB01203,DB12598,36
DB09204,DB00715,72
DB08893,DB06595,46
DB00212,DB01054,59
DB01086,DB00980,48
DB00385,DB09084,71
DB01045,DB01127,72
DB00655,DB00976,46
DB00843,DB08873,46
DB06810,DB00784,71
DB09286,DB01202,48
DB00641,DB01261,72
DB00680,DB01227,59
DB01351,DB00807,48
DB01624,DB09238,46
DB00335,DB00469,36
DB00683,DB06228,72
DB08903,DB00374,19
DB09288,DB00035,48
DB00254,DB01181,10
DB12267,DB00683,74
DB08867,DB08820,72
DB00683,DB11586,72
DB06144,DB01621,48
DB01045,DB09082,3
DB00686,DB00605,5
DB00177,DB01124,46
DB01248,DB08873,46
DB00541,DB00263,46
DB00755,DB00275,48
DB01240,DB01254,5
DB00275,DB00972,48
DB04920,DB01104,46
DB00204,DB09074,72
DB00408,DB09286,48
DB09212,DB00467,26
DB06016,DB00320,46
DB00692,DB08931,59
DB00318,DB09225,48
DB01220,DB01069,72
DB01129,DB06616,74
DB00553,DB01118,46
DB00864,DB04794,46
DB00418,DB01275,59
DB00193,DB00976,72
DB13142,DB00884,74
DB00835,DB00268,31
DB01251,DB00264,8
DB00912,DB09280,72
DB00990,DB00208,46
DB08815,DB09286,48
DB01037,DB01359,59
DB06148,DB00976,46
DB00925,DB01158,59
DB00291,DB00363,48
DB00477,DB00228,48
DB00182,DB00524,59
DB09543,DB01144,48
DB00474,DB00178,59
DB13783,DB01160,69
DB00323,DB00660,48
DB06772,DB09063,72
DB00932,DB05265,74
DB00692,DB01158,59
DB00911,DB01254,72
DB08931,DB09074,46
DB01136,DB00207,46
DB00690,DB01263,46
DB00839,DB00468,8
DB00179,DB08964,69
DB08873,DB00651,74
DB01045,DB00337,3
DB01190,DB01076,48
DB08932,DB00976,72
DB01092,DB11126,81
DB00757,DB01274,19
DB00266,DB09212,5
DB09227,DB01580,48
DB00527,DB09225,48
DB01009,DB00547,48
DB01418,DB00261,5
DB00213,DB09027,74
DB01624,DB00908,46
DB00187,DB00285,72
DB00238,DB01105,3
DB00264,DB06414,46
DB00542,DB04920,48
DB06153,DB00614,1
DB00350,DB00692,59
DB01577,DB01063,60
DB00771,DB00215,48
DB00402,DB06594,48
DB00691,DB01144,48
DB00195,DB00287,59
DB00790,DB00870,48
DB00477,DB00298,48
DB04840,DB09238,59
DB06772,DB06287,48
DB00599,DB00366,15
DB00945,DB09220,48
DB06154,DB00862,37
DB08881,DB00224,72
DB00679,DB00960,72
DB00187,DB06739,36
DB00396,DB01418,69
DB00210,DB00884,48
DB00688,DB00959,48
DB00645,DB01178,48
DB01116,DB00606,59
DB01580,DB00964,48
DB01437,DB00726,48
DB01062,DB00844,48
DB00379,DB00257,46
DB01008,DB00646,72
DB00295,DB00203,46
DB00590,DB08931,48
DB00353,DB05265,72
DB11581,DB00199,46
DB00344,DB09477,72
DB12001,DB00254,46
DB00258,DB09236,69
DB09030,DB00945,48
DB11362,DB00224,46
DB01183,DB06717,72
DB00802,DB01351,48
DB04855,DB06788,19
DB09286,DB00436,48
DB00231,DB01595,48
DB00686,DB00972,48
DB00309,DB00238,72
DB00210,DB00959,48
DB01183,DB00224,46
DB00641,DB00281,72
DB09075,DB00641,72
DB00370,DB05265,72
DB00617,DB00622,46
DB00187,DB01275,48
DB00203,DB00866,9
DB01623,DB06290,46
DB08938,DB13158,2
DB00376,DB00908,48
DB00990,DB01149,46
DB01130,DB01325,82
DB00458,DB00985,48
DB00418,DB01261,3
DB00773,DB00951,46
DB00774,DB00187,48
DB01037,DB09070,59
DB06813,DB00945,72
DB00633,DB00335,24
DB01081,DB06216,48
DB00914,DB06595,46
DB09123,DB00839,69
DB01154,DB01144,59
DB01029,DB01193,48
DB01030,DB13879,72
DB01235,DB00907,46
DB00759,DB00270,46
DB11737,DB00705,46
DB06817,DB00213,72
DB00854,DB09286,48
DB01069,DB00530,74
DB09204,DB09038,48
DB01580,DB01136,29
DB01576,DB00245,75
DB00999,DB01089,59
DB00794,DB01222,3
DB01069,DB00571,59
DB08807,DB04896,72
DB09049,DB06702,76
DB01251,DB13873,8
DB00207,DB00220,72
DB01197,DB00503,46
DB01169,DB00703,48
DB01399,DB09218,48
DB00476,DB00705,72
DB00177,DB01275,48
DB01050,DB09212,48
DB06702,DB00295,48
DB00477,DB00875,48
DB11268,DB12598,5
DB00641,DB00006,72
DB00508,DB01580,48
DB00679,DB00344,19
DB01238,DB00333,15
DB04574,DB09038,69
DB09286,DB04861,48
DB00378,DB11268,69
DB01243,DB01115,48
DB01201,DB06216,3
DB00852,DB06723,71
DB01159,DB09330,72
DB00238,DB00530,74
DB09220,DB00692,59
DB01172,DB09288,71
DB01221,DB00967,48
DB00222,DB13873,8
DB01206,DB00363,48
DB01399,DB00436,69
DB00794,DB00759,3
DB00177,DB00768,48
DB00418,DB00968,59
DB00925,DB00727,48
DB13783,DB01193,69
DB00692,DB00876,59
DB00231,DB00270,46
DB00652,DB01618,48
DB01223,DB00243,46
DB06697,DB07615,48
DB08827,DB06290,72
DB11817,DB01211,46
DB00499,DB00208,46
DB00238,DB09102,74
DB04846,DB00224,46
DB00275,DB01250,48
DB00947,DB00254,46
DB01165,DB01623,19
DB08918,DB08941,84
DB02709,DB00860,48
DB01228,DB09291,46
DB01186,DB00582,46
DB00589,DB09241,46
DB00323,DB00625,48
DB01242,DB00379,46
DB00645,DB00748,48
DB00804,DB00813,48
DB01623,DB09128,48
DB00564,DB01283,3
DB00228,DB00599,48
DB00287,DB01136,59
DB00350,DB01116,59
DB00252,DB01427,72
DB00297,DB00434,48
DB01349,DB00289,46
DB01095,DB00705,46
DB00559,DB01076,3
DB04272,DB00686,5
DB01189,DB00622,48
DB00264,DB00179,36
DB01244,DB00705,46
DB01154,DB00254,74
DB01001,DB00880,82
DB00935,DB00696,70
DB00628,DB02703,72
DB00732,DB00652,48
DB04840,DB00275,59
DB00645,DB00252,48
DB00617,DB00188,46
DB01348,DB09070,59
DB01013,DB01406,73
DB00387,DB11315,48
DB00898,DB00231,15
DB01062,DB00497,48
DB01283,DB04574,48
DB00238,DB01149,3
DB00477,DB09342,48
DB00988,DB01012,46
DB01274,DB00184,46
DB00477,DB08933,72
DB01045,DB00802,74
DB06697,DB05039,19
DB00277,DB01137,46
DB00952,DB01100,48
DB09078,DB09082,19
DB01349,DB00178,48
DB00541,DB08874,72
DB00497,DB01452,48
DB04908,DB00557,15
DB00759,DB01264,46
DB00252,DB00959,74
DB00335,DB01020,48
DB00402,DB00768,48
DB09040,DB09230,48
DB00637,DB09238,46
DB00862,DB09118,72
DB01045,DB01588,3
DB06216,DB00750,48
DB01580,DB04896,72
DB00617,DB09048,72
DB00586,DB00745,46
DB01045,DB01067,74
DB01172,DB00608,71
DB00812,DB01685,46
DB00899,DB00187,48
DB00620,DB01057,48
DB00391,DB00625,48
DB13783,DB09449,56
DB00502,DB00203,46
DB00418,DB00950,48
DB00381,DB00384,48
DB00207,DB00656,19
DB00541,DB00678,72
DB00179,DB00735,48
DB00474,DB09227,3
DB00524,DB01144,48
DB00451,DB00203,46
DB09352,DB13595,71
DB01189,DB08931,48
DB01221,DB08910,48
DB00211,DB00610,48
DB01221,DB01028,48
DB01325,DB00419,69
DB00960,DB01170,59
DB00759,DB00582,46
DB00474,DB00255,69
DB00238,DB00896,74
DB06736,DB01088,69
DB00440,DB08873,46
DB01111,DB01421,56
DB01151,DB05265,72
DB00661,DB06702,76
DB00335,DB09080,13
DB01452,DB01367,48
DB00270,DB00335,48
DB00408,DB00474,48
DB00305,DB06695,76
DB00762,DB00254,46
DB00521,DB06268,59
DB01214,DB09238,59
DB00806,DB00244,48
DB00270,DB00224,46
DB01320,DB01349,3
DB00182,DB07615,75
DB01080,DB06700,48
DB00821,DB01222,48
DB00553,DB00243,46
DB00695,DB00565,16
DB00500,DB00620,48
DB01591,DB00708,48
DB00213,DB06636,46
DB00227,DB01254,72
DB06216,DB00672,69
DB00323,DB04844,48
DB01355,DB01235,48
DB00537,DB00557,19
DB01116,DB00899,48
DB00780,DB01348,59
DB00780,DB00774,59
DB01624,DB01086,48
DB01169,DB09279,48
DB06267,DB00224,46
DB01016,DB06700,8
DB00363,DB00967,48
DB00245,DB06738,48
DB06810,DB09084,71
DB12026,DB08873,46
DB00806,DB00393,59
DB00826,DB01427,48
DB00780,DB00876,59
DB00921,DB01015,46
DB00569,DB00806,5
DB00584,DB09070,59
DB04841,DB00196,72
DB00525,DB06712,48
DB00757,DB00834,19
DB00285,DB01069,48
DB00631,DB09286,48
DB00361,DB02703,72
DB00482,DB06700,52
DB00363,DB00673,72
DB00681,DB00633,48
DB00333,DB00310,48
DB00869,DB01029,46
DB00335,DB00457,29
DB01010,DB11315,69
DB00614,DB09070,59
DB00884,DB01211,46
DB09031,DB01427,48
DB00835,DB01232,46
DB00817,DB11126,66
DB00945,DB00687,48
DB00292,DB00949,48
DB01201,DB00589,3
DB00615,DB08901,74
DB09146,DB00338,66
DB00368,DB01247,70
DB00334,DB00323,48
DB06736,DB06781,48
DB00701,DB00477,46
DB00809,DB08893,48
DB01189,DB01219,48
DB06813,DB03585,72
DB00652,DB09352,68
DB01587,DB08918,48
DB00955,DB08984,71
DB00248,DB01254,72
DB09083,DB00695,81
DB00335,DB06791,53
DB09063,DB06699,19
DB00584,DB00590,48
DB01172,DB04552,71
DB00474,DB00296,48
DB06595,DB01601,46
DB01175,DB00715,19
DB06228,DB00686,5
DB00554,DB01283,48
DB00555,DB00835,48
DB00184,DB08816,46
DB00370,DB06016,48
DB00889,DB01623,19
DB00343,DB00224,46
DB00798,DB01435,71
DB00436,DB06268,59
DB00701,DB00277,74
DB04861,DB09212,36
DB00454,DB00557,15
DB00404,DB01086,48
DB01377,DB00641,74
DB00237,DB01227,48
DB00912,DB01137,8
DB01058,DB00254,46
DB09286,DB00268,31
DB00474,DB00611,48
DB00572,DB11315,48
DB00450,DB06788,19
DB00564,DB00835,3
DB01452,DB00660,48
DB00500,DB06736,48
DB00231,DB00420,48
DB01159,DB01101,46
DB00590,DB12332,46
DB00370,DB00474,15
DB00315,DB01242,48
DB06781,DB09070,72
DB00182,DB03754,71
DB01015,DB00283,46
DB11915,DB00705,46
DB00275,DB00244,48
DB00444,DB00472,46
DB00245,DB00708,48
DB00691,DB00692,59
DB00343,DB06717,72
DB01221,DB01118,46
DB01103,DB06717,72
DB00714,DB01159,48
DB00814,DB08964,69
DB00195,DB01283,36
