d1,d2,type
DB08931,DB00482,46
DB00829,DB00575,48
DB01029,DB01685,46
DB00854,DB01017,15
DB00475,DB00321,48
DB00542,DB01628,48
DB00471,DB00188,46
DB00924,DB00203,46
DB00226,DB00381,59
DB01207,DB00972,52
DB00991,DB00487,26
DB00708,DB00555,48
DB08822,DB00795,48
DB05676,DB00196,46
DB00575,DB01182,53
DB00608,DB06663,19
DB00804,DB00670,48
DB00415,DB03615,74
DB00327,DB01353,48
DB09053,DB00989,72
DB00104,DB01132,69
DB00843,DB01182,53
DB01397,DB09138,74
DB00333,DB00377,63
DB01220,DB00196,72
DB08865,DB00224,72
DB00243,DB08816,72
DB09049,DB00381,72
DB01182,DB01072,72
DB00977,DB01583,69
DB00169,DB00270,46
DB00343,DB06663,53
DB09227,DB00435,48
DB00418,DB00924,3
DB01601,DB01026,72
DB00862,DB06237,48
DB01223,DB00582,46
DB00344,DB04908,48
DB06696,DB01600,71
DB03615,DB01628,71
DB00425,DB00195,46
DB08910,DB01017,15
DB00683,DB00178,72
DB11079,DB00896,48
DB06212,DB00752,72
DB00486,DB00678,48
DB01228,DB00503,46
DB00237,DB01174,48
DB09396,DB06702,76
DB00564,DB01098,3
DB00678,DB00283,46
DB11348,DB01077,74
DB00498,DB00603,11
DB01559,DB00758,46
DB00829,DB01219,48
DB09009,DB04908,48
DB01218,DB02703,72
DB01193,DB01009,36
DB00264,DB00757,72
DB00625,DB00603,74
DB01320,DB01194,3
DB00537,DB00014,19
DB08864,DB00864,72
DB01452,DB04908,48
DB01088,DB00401,59
DB00663,DB00677,48
DB01201,DB01174,3
DB00586,DB00289,46
DB00425,DB01588,15
DB11614,DB00195,46
DB00870,DB00939,48
DB01029,DB00461,48
DB01353,DB00593,48
DB00602,DB01026,46
DB06594,DB06204,15
DB06402,DB06663,19
DB09232,DB00227,48
DB01227,DB01544,48
DB01009,DB01095,46
DB09288,DB00917,69
DB00175,DB00701,72
DB01587,DB01319,46
DB00475,DB00344,48
DB00633,DB01115,48
DB04946,DB00477,46
DB00397,DB00668,48
DB00829,DB00366,15
DB01238,DB00220,72
DB06201,DB00427,48
DB01182,DB00188,72
DB01353,DB00285,48
DB00701,DB09198,46
DB00564,DB09054,74
DB01215,DB01211,72
DB00264,DB00792,72
DB01403,DB00412,69
DB00849,DB04896,48
DB00014,DB00334,19
DB00586,DB05676,48
DB01295,DB08991,36
DB06710,DB04572,46
DB00216,DB00370,48
DB08873,DB00705,74
DB00377,DB09063,72
DB00474,DB09026,59
DB00297,DB00961,48
DB00875,DB00220,19
DB00346,DB00283,46
DB00683,DB01065,48
DB01162,DB01064,4
DB01589,DB01624,48
DB06772,DB09073,72
DB04839,DB00908,74
DB00264,DB00932,72
DB00661,DB01601,46
DB00939,DB00846,48
DB00331,DB01104,8
DB06207,DB00871,4
DB13595,DB00847,69
DB12598,DB00412,5
DB09085,DB00768,48
DB00425,DB09040,72
DB00748,DB00257,46
DB00849,DB00657,59
DB00515,DB01097,48
DB03128,DB00458,46
DB08970,DB08909,69
DB00972,DB09330,72
DB00937,DB01106,75
DB00454,DB01463,48
DB01337,DB01627,20
DB00327,DB01501,48
DB00922,DB00708,48
DB11915,DB00673,72
DB00343,DB00497,48
DB00656,DB00748,48
DB00696,DB01615,48
DB11609,DB00035,48
DB00796,DB08981,48
DB01193,DB06207,29
DB00910,DB00203,46
DB01071,DB00496,46
DB01177,DB01050,71
DB01609,DB01253,74
DB06144,DB00227,46
DB01041,DB00395,15
DB09034,DB00933,15
DB09285,DB04743,48
DB01589,DB00619,46
DB05109,DB00199,46
DB01029,DB09236,59
DB00603,DB04272,69
DB00186,DB00933,48
DB01002,DB00619,46
DB08903,DB09073,72
DB00898,DB00331,48
DB01002,DB00727,48
DB01626,DB00275,59
DB01177,DB00907,46
DB09076,DB00652,48
DB01601,DB00313,74
DB00547,DB01059,48
DB06335,DB00199,72
DB01418,DB01332,5
DB08912,DB00446,74
DB00332,DB06603,72
DB01392,DB00546,69
DB06777,DB00254,46
DB00972,DB06739,48
DB00854,DB01028,48
DB00748,DB01132,46
DB00540,DB00816,48
DB01222,DB01122,48
DB00586,DB00224,46
DB00346,DB01029,59
DB00672,DB00412,8
DB00346,DB00723,4
DB09166,DB01106,48
DB08864,DB01452,74
DB00593,DB08820,72
DB00750,DB00321,48
DB01029,DB00622,46
DB00253,DB00483,48
DB01174,DB01545,48
DB00727,DB01253,61
DB09241,DB00854,59
DB00474,DB00721,48
DB00701,DB00857,46
DB01037,DB00300,46
DB00575,DB01601,46
DB01009,DB00467,26
DB00972,DB00394,48
DB00347,DB00184,46
DB00426,DB06290,72
DB00320,DB04908,48
DB08822,DB04743,48
DB00347,DB00243,46
DB00645,DB01567,48
DB00508,DB01567,48
DB01142,DB01001,48
DB00482,DB04855,46
DB01095,DB00195,46
DB08899,DB00708,74
DB00564,DB00983,3
DB01155,DB00557,19
DB01184,DB01589,72
DB01091,DB09216,48
DB06243,DB01396,57
DB00788,DB00880,69
DB08883,DB01601,46
DB01353,DB00985,48
DB00295,DB00195,46
DB00712,DB00678,46
DB06292,DB00496,46
DB00701,DB09268,69
DB00564,DB00402,3
DB01589,DB01452,48
DB00483,DB00997,39
DB09078,DB09073,72
DB09167,DB11586,72
DB06690,DB00540,48
DB00866,DB00179,36
DB00477,DB00542,48
DB00490,DB08865,46
DB06605,DB00977,74
DB01189,DB00598,48
DB00564,DB05271,31
DB00295,DB00395,48
DB00813,DB00273,48
DB00857,DB01601,46
DB00312,DB00477,3
DB00701,DB09039,46
DB00395,DB00224,46
DB01211,DB00344,19
DB01628,DB00203,46
DB01195,DB00218,19
DB04743,DB01047,48
DB08903,DB01254,72
DB00862,DB00800,9
DB00629,DB01200,70
DB01138,DB00412,46
DB00179,DB09084,48
DB00854,DB00384,48
DB01380,DB04573,72
DB00726,DB00765,31
DB09078,DB00334,19
DB12278,DB00486,84
DB08873,DB06605,74
DB00428,DB01399,71
DB00784,DB00896,48
DB09220,DB00742,59
DB00193,DB01200,48
DB01218,DB04871,46
DB01218,DB09074,72
DB01192,DB01106,48
DB00849,DB09118,46
DB00347,DB01232,46
DB00297,DB01275,48
DB01588,DB00323,48
DB00508,DB00254,72
DB00744,DB00270,46
DB00415,DB13783,71
DB00869,DB00220,46
DB00508,DB00335,59
DB06697,DB01211,46
DB00712,DB00735,48
DB00559,DB04572,74
DB00451,DB00270,46
DB01174,DB00489,59
DB00960,DB06603,72
DB00670,DB12278,48
DB00912,DB00196,46
DB12026,DB09048,72
DB09300,DB00813,48
DB00440,DB08816,46
DB00327,DB00482,46
DB08910,DB12332,46
DB01045,DB01159,3
DB00910,DB00254,46
DB06212,DB01093,72
DB00876,DB00765,59
DB01403,DB00231,15
DB06207,DB00747,72
DB00486,DB06204,15
DB01174,DB00422,72
DB00195,DB01078,53
DB06774,DB00208,46
DB00220,DB00823,74
DB06589,DB00752,46
DB08887,DB01240,52
DB01100,DB00750,48
DB00907,DB00273,48
DB00363,DB01437,48
DB00997,DB01601,72
DB01224,DB06594,48
DB09570,DB01118,46
DB00908,DB05039,19
DB01067,DB00331,8
DB01057,DB01203,53
DB08903,DB00983,19
DB01437,DB08922,48
DB01558,DB00645,48
DB12332,DB00220,46
DB01118,DB00300,46
DB00474,DB00771,48
DB00482,DB00620,48
DB00736,DB04868,74
DB00165,DB00849,3
DB00206,DB00768,48
DB06712,DB01601,46
DB01037,DB00603,72
DB01597,DB00651,74
DB08815,DB04876,69
DB01177,DB00821,71
DB00564,DB00006,3
DB00295,DB00283,46
DB01365,DB00477,60
DB09117,DB00829,15
DB06144,DB01242,46
DB01400,DB00782,69
DB08864,DB00238,72
DB01009,DB08906,48
DB01463,DB00268,31
DB01615,DB00458,48
DB00312,DB12026,3
DB08970,DB00655,72
DB01623,DB01159,48
DB00680,DB00497,59
DB00617,DB00440,46
DB00611,DB01353,48
DB01440,DB00633,48
DB00829,DB01129,46
DB00318,DB00748,48
DB09117,DB00455,15
DB00880,DB01016,69
DB01165,DB01036,19
DB01615,DB13025,48
DB09053,DB01156,46
DB01200,DB00481,48
DB00511,DB01245,81
DB00494,DB04946,48
DB04855,DB01211,72
DB00266,DB00939,5
DB09053,DB04868,72
DB00738,DB12332,46
DB01218,DB00285,72
DB00264,DB00334,72
DB04953,DB00555,74
DB09241,DB09167,63
DB09040,DB00996,48
DB06209,DB04572,46
DB00548,DB00511,57
DB01058,DB00257,46
DB09215,DB00917,69
DB00835,DB08820,72
DB01437,DB09118,48
DB08873,DB01232,74
DB00652,DB01623,48
DB00972,DB01069,15
DB00273,DB00783,74
DB00755,DB01601,46
DB00294,DB00331,69
DB00806,DB00195,59
DB08903,DB00871,19
DB01112,DB00501,66
DB00492,DB01592,48
DB08910,DB06290,72
DB00736,DB05521,46
DB09292,DB09220,67
DB00898,DB00933,15
DB00475,DB00737,48
DB00477,DB01018,48
DB01223,DB01337,48
DB09232,DB00484,48
DB00816,DB09042,70
DB00605,DB01283,48
DB00573,DB01009,48
DB08981,DB08906,48
DB01238,DB01501,48
DB01589,DB00243,46
DB00908,DB01034,72
DB00230,DB00645,7
DB06764,DB00614,70
DB00818,DB01211,46
DB00637,DB00270,46
DB09286,DB00283,48
DB11915,DB09330,72
DB01135,DB01172,39
DB00953,DB01233,48
DB01623,DB01587,48
DB00974,DB00179,5
DB00531,DB06243,14
DB09241,DB00816,48
DB09300,DB06204,48
DB00829,DB01069,48
DB00477,DB00214,48
DB06697,DB01182,72
DB00458,DB00270,46
DB00482,DB00180,48
DB00701,DB06695,76
DB00218,DB00529,19
DB01410,DB09220,48
DB06207,DB00368,4
DB00738,DB00491,69
DB08797,DB00300,48
DB01009,DB08905,48
DB00499,DB00750,48
DB00483,DB00193,48
DB01628,DB04552,48
DB08822,DB02709,48
DB01020,DB01029,48
DB04272,DB08981,5
DB01177,DB01396,57
DB00655,DB08820,72
DB01392,DB06290,72
DB00264,DB04846,13
DB00872,DB00136,72
DB00604,DB09167,46
DB00257,DB01054,48
DB00862,DB09073,72
DB09300,DB00318,48
DB00564,DB00899,48
DB00248,DB08820,72
DB00764,DB01021,82
DB01628,DB00277,46
DB00807,DB01463,48
DB00214,DB08822,48
DB00924,DB01175,48
DB00559,DB01182,74
DB00849,DB00268,31
DB00475,DB00904,48
DB00187,DB01182,72
DB00270,DB01263,46
DB00908,DB00951,46
DB09232,DB01020,48
DB00807,DB00768,48
DB09078,DB00808,19
DB09068,DB00248,48
DB01166,DB00199,72
DB08864,DB02701,72
DB01132,DB00482,46
DB01199,DB00445,39
DB00204,DB00862,19
DB01437,DB00967,48
DB00502,DB00750,48
DB00670,DB01199,48
DB00639,DB01098,48
DB01236,DB00849,48
DB00807,DB01501,48
DB00602,DB01232,46
DB06690,DB01149,48
DB00218,DB01242,19
DB01001,DB00310,82
DB01047,DB06412,73
DB00714,DB00195,24
DB01238,DB00492,59
DB01437,DB00423,48
DB08881,DB01466,74
DB00445,DB00554,71
DB11362,DB08933,72
DB01136,DB00482,46
DB00498,DB00768,5
DB01628,DB09211,69
DB00635,DB08881,72
DB00308,DB01155,19
DB00546,DB08873,46
DB00598,DB08957,4
DB00347,DB06595,46
DB00528,DB00708,48
DB00344,DB00557,15
DB00750,DB01017,15
DB00363,DB00435,48
DB00937,DB01615,60
DB01466,DB01255,68
DB06207,DB01259,72
DB00849,DB09085,48
DB01020,DB08865,46
DB08912,DB00426,74
DB00182,DB00477,46
DB00233,DB00412,48
DB00822,DB00582,46
DB01021,DB01193,59
DB01002,DB00257,46
DB00829,DB00721,48
DB00253,DB09067,69
DB00243,DB01211,72
DB01142,DB01253,48
DB00953,DB09225,48
DB00231,DB09225,48
DB01396,DB00283,46
DB00312,DB08865,74
DB09570,DB01232,46
DB01367,DB00933,48
DB00358,DB00220,46
DB11126,DB00880,71
DB00296,DB00427,48
DB01238,DB06144,48
DB04938,DB01104,46
DB09280,DB00602,74
DB00519,DB06287,48
DB08970,DB00467,48
DB00732,DB00401,20
DB00184,DB00195,46
DB00682,DB11362,5
DB06144,DB00450,15
DB08860,DB00358,72
DB01601,DB01395,74
DB00564,DB00204,3
DB00598,DB01102,4
DB01433,DB01587,48
DB06697,DB01001,19
DB00218,DB01356,19
DB04839,DB01174,74
DB00748,DB00967,48
DB01002,DB09063,72
DB01200,DB08907,48
DB09146,DB05351,66
DB06777,DB00091,46
DB00189,DB00933,48
DB01407,DB09273,48
DB01229,DB09570,48
DB00757,DB00482,46
DB01115,DB01211,46
DB00672,DB01626,8
DB00586,DB00502,48
DB01282,DB00195,48
DB00652,DB09071,48
DB01241,DB00283,46
DB00854,DB01255,68
DB00496,DB00732,48
DB00477,DB01081,48
DB01200,DB08909,48
DB00278,DB04575,11
DB00508,DB00653,15
DB00932,DB00283,46
DB00602,DB01263,46
DB09009,DB08910,48
DB06228,DB01601,46
DB06594,DB09009,48
DB00714,DB00492,48
DB01615,DB08922,48
DB08910,DB00320,46
DB00338,DB08820,72
DB00490,DB00683,48
DB04896,DB00854,63
DB00813,DB01501,48
DB00682,DB00770,5
DB13595,DB01112,74
DB00199,DB00582,46
DB01181,DB00412,46
DB06144,DB00176,46
DB00939,DB01046,69
DB11575,DB00270,46
DB00402,DB01615,48
DB00435,DB00727,48
DB00283,DB00780,1
DB06603,DB01254,72
DB00193,DB06603,72
DB01606,DB00919,74
DB01002,DB00797,48
DB00701,DB00549,46
DB00472,DB01463,48
DB01165,DB00889,19
DB06802,DB00929,69
DB00611,DB09125,48
DB06480,DB00602,72
DB00770,DB00806,52
DB00455,DB00754,48
DB00531,DB00603,14
DB06739,DB08970,48
DB01395,DB00179,67
DB00177,DB00264,48
DB01174,DB01219,3
DB00949,DB00196,46
DB01348,DB00972,48
DB01159,DB00976,46
DB06589,DB00215,72
DB00796,DB06212,55
DB06144,DB09330,72
DB00636,DB00289,46
DB01227,DB00906,48
DB01021,DB06268,59
DB00734,DB08820,72
DB00475,DB01221,48
DB00418,DB00455,3
DB05239,DB06210,72
DB01182,DB06290,72
DB01595,DB00754,48
DB00470,DB01211,72
DB00972,DB00875,15
DB00492,DB00821,48
DB01227,DB00246,46
DB00636,DB00673,72
DB00853,DB08864,74
DB00598,DB00285,46
DB00993,DB04854,72
DB00724,DB00199,46
DB00691,DB08981,48
DB09128,DB00496,72
DB00252,DB00738,72
DB00910,DB00774,50
DB01394,DB08865,72
DB01559,DB00338,46
DB00588,DB01021,82
DB00422,DB00370,48
DB00191,DB01064,48
DB00744,DB08873,46
DB00203,DB00196,72
DB00519,DB01223,74
DB00905,DB09220,59
DB01174,DB00690,3
DB00972,DB00961,15
DB00337,DB00199,46
DB01067,DB01297,8
DB06414,DB00199,46
DB00846,DB01021,82
DB00252,DB00924,3
DB00310,DB11362,59
DB09216,DB01260,48
DB00612,DB00199,46
DB06723,DB08970,2
DB00374,DB00177,46
DB00862,DB01203,9
DB06589,DB00747,72
DB00298,DB00849,48
DB00933,DB00980,48
DB00631,DB01367,48
DB08971,DB09220,48
DB00195,DB06736,36
DB05109,DB00273,46
DB00395,DB00715,48
DB01110,DB00283,46
DB00401,DB09330,72
DB09224,DB00748,48
DB00668,DB00195,24
DB00455,DB00257,46
DB01172,DB00465,71
DB00759,DB01601,46
DB08987,DB00557,15
DB00849,DB00934,48
DB09053,DB00520,72
DB01232,DB00738,19
DB06799,DB00852,74
DB00734,DB01588,48
DB01384,DB00621,73
DB00683,DB00263,46
DB06212,DB01380,72
DB11630,DB01078,57
DB00401,DB00582,72
DB01626,DB00790,59
DB00594,DB00179,36
DB01058,DB04868,46
DB09221,DB00451,74
DB00620,DB00196,46
DB00222,DB13873,8
DB00768,DB00905,69
DB00308,DB00540,19
DB01589,DB09054,46
DB09204,DB09232,48
DB00829,DB00476,48
DB00312,DB00401,3
DB00297,DB00458,46
DB00264,DB00612,48
DB00230,DB00477,7
DB01626,DB00584,59
DB01563,DB00323,48
DB01603,DB00445,74
DB00508,DB00985,48
DB01595,DB00450,15
DB00482,DB00715,52
DB01174,DB00420,3
DB00586,DB00663,48
DB00220,DB08933,72
DB01624,DB01466,48
DB00661,DB00212,46
DB01601,DB00691,19
DB06736,DB01021,69
DB09078,DB00697,19
DB06694,DB00924,36
DB00481,DB00270,46
DB09167,DB00388,83
DB00736,DB00254,46
DB01013,DB04575,72
DB01174,DB00436,29
DB00962,DB00807,48
DB01466,DB08883,15
DB00216,DB01211,72
DB09270,DB00196,72
DB00304,DB00974,69
DB08881,DB00748,74
DB01395,DB08822,67
DB00608,DB01058,74
DB09279,DB00939,48
DB00344,DB00397,48
DB00772,DB00598,53
DB01169,DB01200,48
DB00909,DB01106,48
DB01324,DB00496,72
DB04908,DB04896,48
DB01206,DB01104,46
DB06144,DB06697,46
DB00972,DB08906,48
DB00446,DB12332,46
DB00281,DB08865,46
DB00508,DB00555,48
DB04920,DB08822,48
DB08903,DB06788,19
DB00542,DB00633,48
DB00179,DB09212,48
DB00477,DB08893,19
DB01132,DB00621,8
DB00768,DB01149,46
DB01173,DB00231,15
DB00454,DB00829,48
DB00474,DB09128,48
DB00475,DB00313,48
DB00647,DB09068,48
DB00977,DB00912,69
DB00654,DB01158,59
DB09042,DB00477,48
DB01168,DB00408,48
DB00315,DB00601,48
DB01261,DB00621,8
DB00752,DB01064,48
DB00396,DB08820,72
DB01353,DB09072,15
DB09068,DB01063,48
DB00910,DB09048,72
DB08877,DB08873,72
DB01325,DB00492,59
DB00750,DB00907,48
DB01283,DB00208,46
DB00738,DB00827,8
DB00370,DB06605,72
DB00617,DB00177,46
DB00906,DB08865,46
DB00933,DB00358,72
DB01043,DB01116,69
DB00455,DB06153,48
DB00748,DB00771,48
DB00854,DB01351,48
DB01142,DB01168,48
DB00745,DB00270,46
DB01466,DB06767,64
DB01016,DB00636,8
DB00738,DB01250,8
DB00006,DB01283,5
DB00264,DB08439,36
DB00569,DB06196,5
DB01563,DB06716,48
DB00180,DB01211,46
DB00622,DB01211,46
DB00924,DB00227,46
DB00266,DB01331,5
DB00531,DB01059,14
DB00468,DB01059,19
DB00991,DB00873,48
DB00484,DB01021,9
DB01220,DB00305,72
DB01238,DB00768,48
DB00991,DB00655,48
DB00805,DB00212,59
DB00297,DB04855,46
DB06287,DB01251,69
DB00564,DB01254,74
DB09071,DB08873,72
DB01218,DB00907,46
DB00471,DB00468,46
DB01601,DB01069,19
DB00721,DB01227,48
DB01603,DB06696,74
DB01192,DB08910,48
DB00232,DB00331,69
DB01131,DB00273,46
DB06810,DB00179,71
DB01080,DB01106,48
DB00483,DB00479,39
DB01435,DB00446,46
DB00195,DB06702,76
DB01578,DB00768,71
DB13231,DB00279,69
DB00623,DB00708,48
DB01418,DB00415,5
DB00231,DB08933,72
DB00701,DB01403,46
DB01466,DB00937,68
DB00673,DB00374,3
DB08903,DB00898,79
DB00904,DB06699,19
DB01359,DB01283,36
DB09063,DB01601,72
DB00872,DB00377,72
DB00261,DB00770,5
DB09300,DB00921,48
DB00752,DB00486,15
DB01116,DB01348,59
DB00614,DB01021,59
DB00633,DB01142,36
DB00374,DB01014,48
DB01392,DB00289,46
DB08910,DB00176,72
DB12598,DB09283,5
DB09288,DB00635,48
DB01283,DB00158,69
DB01194,DB00254,46
DB09570,DB00313,74
DB00508,DB00664,72
DB09053,DB06695,48
DB00292,DB00486,15
DB09449,DB06212,56
DB00932,DB08820,72
DB00647,DB00273,48
DB00531,DB09078,14
DB00821,DB00654,69
DB04946,DB01001,19
DB00643,DB00285,46
DB09143,DB00254,72
DB01159,DB04842,48
DB00524,DB00331,69
DB04846,DB08873,46
DB00312,DB06594,48
DB06212,DB00745,72
DB01440,DB01437,48
DB01595,DB00176,46
DB01165,DB00915,19
DB00408,DB01563,48
DB01177,DB01026,46
DB00694,DB00768,71
DB01544,DB00300,46
DB08880,DB00195,74
DB08932,DB08873,72
DB01406,DB00331,69
DB00849,DB00695,59
DB00850,DB00598,59
DB00564,DB01232,3
DB00631,DB00899,48
DB00896,DB00887,82
DB00741,DB04575,72
DB06209,DB00736,46
DB01399,DB06737,48
DB08895,DB00283,46
DB00091,DB00639,46
DB08860,DB09297,72
DB08910,DB00366,15
DB08822,DB12598,48
DB01227,DB06274,48
DB00264,DB01076,72
DB01112,DB00927,66
DB00405,DB00494,48
DB00531,DB00978,14
DB00006,DB00179,5
DB06595,DB00283,46
DB00564,DB08895,74
DB00768,DB04743,48
DB00497,DB01215,48
DB06737,DB01059,26
DB00356,DB01601,46
DB09068,DB00470,15
DB00854,DB01238,48
DB00175,DB01059,72
DB00312,DB00862,3
DB09220,DB01023,59
DB00768,DB00784,48
DB01178,DB01437,48
DB09053,DB01078,57
DB06802,DB00608,48
DB08865,DB01078,57
DB01392,DB00320,46
DB00910,DB01263,72
DB00674,DB00195,53
DB00227,DB08816,72
DB00768,DB01068,48
DB00381,DB00796,48
DB00492,DB01600,48
DB00750,DB06153,48
DB00195,DB00788,36
DB06736,DB01029,46
DB01177,DB00458,46
DB01595,DB00391,48
DB06696,DB00945,71
DB01410,DB00196,46
DB01403,DB06603,72
DB09009,DB00427,48
DB01466,DB13872,48
DB00586,DB01013,48
DB01601,DB01252,69
DB01045,DB01029,3
DB00708,DB00275,48
DB00308,DB00529,19
DB00315,DB01609,72
DB00652,DB01100,48
DB01466,DB00405,48
DB01174,DB04861,59
DB00216,DB08873,46
DB01228,DB09238,46
DB00245,DB09300,48
DB00723,DB00752,70
DB01606,DB01421,74
DB00420,DB01615,48
DB01297,DB01104,72
DB01062,DB01338,48
DB04572,DB01254,72
DB01367,DB00654,59
DB06772,DB00947,48
DB00939,DB00903,28
DB00896,DB01043,48
DB08899,DB00412,46
DB00564,DB04846,3
DB00199,DB09083,19
DB00750,DB00985,48
DB00420,DB00283,46
DB00391,DB00557,15
DB00898,DB06144,15
DB00379,DB00496,46
DB01200,DB09279,48
DB04938,DB01095,46
DB00387,DB00854,48
DB08880,DB01182,74
DB00683,DB06204,15
DB01228,DB00752,46
DB00908,DB00938,19
DB00637,DB08873,72
DB01628,DB00188,46
DB00795,DB01628,48
DB01186,DB06774,48
DB00735,DB08992,48
DB01189,DB08910,48
DB00191,DB00283,75
DB06228,DB00270,46
DB01037,DB00195,59
DB00104,DB01252,69
DB09068,DB06700,48
DB00635,DB00672,69
DB00997,DB00179,71
DB00401,DB00722,48
DB00199,DB09048,72
DB00210,DB09216,48
DB08864,DB00989,72
DB03754,DB06589,74
DB00924,DB09074,46
DB01466,DB09054,46
DB00409,DB01437,48
DB00318,DB01227,48
DB01189,DB01595,48
DB00264,DB00259,72
DB08971,DB08873,72
DB08938,DB08860,74
DB01210,DB00586,36
DB06802,DB06196,48
DB04868,DB00270,19
DB01122,DB00782,69
DB08822,DB00784,48
DB06603,DB00537,19
DB00706,DB08820,72
DB01174,DB01037,3
DB01209,DB09272,38
DB00794,DB01211,76
DB00634,DB09268,69
DB08864,DB00263,72
DB00497,DB00502,46
DB00370,DB11609,15
DB01201,DB00553,3
DB00655,DB04938,48
DB01267,DB00768,48
DB00675,DB08873,46
DB00636,DB01263,46
DB04861,DB00195,72
DB00477,DB00844,48
DB08860,DB01380,72
DB00573,DB01283,48
DB00340,DB00497,48
DB00963,DB00300,48
DB00292,DB01563,48
DB00556,DB01075,19
DB08864,DB01321,72
DB08912,DB00643,74
DB00404,DB00199,72
DB00918,DB01029,46
DB06695,DB00977,74
DB01589,DB00344,48
DB01242,DB00557,15
DB04908,DB00834,72
DB06287,DB00285,46
DB08910,DB00705,46
DB01129,DB00847,69
DB00363,DB01353,48
DB01563,DB06204,15
DB01002,DB01161,48
DB09241,DB00212,59
DB00333,DB00708,48
DB00313,DB04572,46
DB01028,DB00195,46
DB01218,DB00673,72
DB00946,DB00603,11
DB00614,DB06706,48
DB00712,DB01101,46
DB01195,DB00014,19
DB00395,DB09119,46
DB00104,DB01193,53
DB00231,DB01209,48
DB00805,DB00482,46
DB00220,DB08882,74
DB00341,DB00748,48
DB00490,DB00748,48
DB00559,DB04938,74
DB06410,DB00880,50
DB00435,DB01612,48
DB01082,DB00300,72
DB00303,DB09268,69
DB00252,DB06144,3
DB00708,DB06153,48
DB00598,DB01214,48
DB00374,DB00205,46
DB00880,DB00222,69
DB11581,DB06210,72
DB00962,DB01178,48
DB09244,DB00270,59
DB00643,DB08933,72
DB01595,DB01018,48
DB00776,DB00603,74
DB00972,DB00282,48
DB01002,DB00555,48
DB00295,DB06144,48
DB03128,DB00268,46
DB00477,DB04855,46
DB00263,DB06663,19
DB01164,DB01054,69
DB00232,DB01116,72
DB00854,DB00807,48
DB01224,DB08822,48
DB00808,DB00273,82
DB00307,DB08864,74
DB00681,DB00511,48
DB01174,DB00802,3
DB00231,DB01264,46
DB00370,DB00813,15
DB00186,DB00557,15
DB08865,DB09065,72
DB01200,DB01348,72
DB00238,DB00957,74
DB00708,DB01100,48
DB06212,DB09073,72
DB01601,DB01155,19
DB01174,DB06730,69
DB08865,DB00254,46
DB00850,DB00768,48
DB00991,DB00223,48
DB01206,DB00458,46
DB06589,DB00904,19
DB00210,DB08970,48
DB00528,DB08873,72
DB00153,DB00880,50
DB00864,DB00701,46
DB04938,DB01167,72
DB00318,DB00854,48
DB06603,DB00691,19
DB00631,DB00542,48
DB09095,DB01059,48
DB06777,DB00343,46
DB00492,DB00869,59
DB00472,DB01168,48
DB01175,DB00035,48
DB00845,DB00220,46
DB00312,DB00231,3
DB00496,DB00318,69
DB00652,DB09225,48
DB01157,DB00230,48
DB00821,DB00300,48
DB00492,DB09218,48
DB01174,DB08872,48
DB00474,DB09090,3
DB00633,DB04861,24
DB09034,DB00199,72
DB00370,DB08987,15
DB00397,DB00232,82
DB00687,DB00621,73
DB01174,DB00657,59
DB08822,DB09026,67
DB00842,DB04953,48
DB00636,DB09073,72
DB00238,DB01601,74
DB00897,DB09570,72
DB09283,DB07615,52
DB01168,DB00327,48
DB00454,DB01253,48
DB00633,DB00353,70
DB00598,DB00706,29
DB00809,DB00486,84
DB01466,DB00715,46
DB00917,DB09198,46
DB00327,DB08865,46
DB00377,DB00705,46
DB01320,DB00683,72
DB09079,DB00511,57
DB01050,DB04576,26
DB06335,DB00196,72
DB09053,DB00686,48
DB08912,DB01559,74
DB01501,DB04844,48
DB08899,DB00643,74
DB01223,DB01254,72
DB00489,DB09216,36
DB00458,DB00701,72
DB00768,DB06781,48
DB00401,DB01612,48
DB06212,DB01301,72
DB00843,DB00598,53
DB00960,DB11362,59
DB00682,DB00304,11
DB00854,DB01114,48
DB01248,DB00220,46
DB00564,DB03756,3
DB01001,DB00887,82
DB01587,DB06700,48
DB06207,DB00884,59
DB01200,DB01259,48
DB01116,DB06826,59
DB01119,DB01116,59
DB00454,DB00736,46
DB01399,DB01046,69
DB00663,DB08873,72
DB01466,DB00754,48
DB01200,DB06292,48
DB00564,DB00404,3
DB11362,DB00661,46
DB01466,DB09085,48
DB13872,DB00427,48
DB01587,DB09085,48
DB00623,DB01002,48
DB00829,DB08883,15
DB04839,DB00412,69
DB00586,DB03585,48
DB00610,DB09273,48
DB00448,DB00196,72
DB00765,DB01089,59
DB00568,DB00263,46
DB00617,DB00285,46
DB06603,DB00915,19
DB00641,DB01001,72
DB01588,DB09128,48
DB00370,DB00490,15
DB00904,DB00768,48
DB00699,DB08820,48
DB01433,DB00395,48
DB00712,DB00502,48
DB01154,DB09167,3
DB01189,DB00880,48
DB00339,DB00207,46
DB00836,DB01211,46
DB00445,DB12598,71
DB00612,DB00816,13
DB00327,DB00475,48
DB01221,DB01501,48
DB00933,DB00246,46
DB00933,DB00794,48
DB06207,DB00263,46
DB00768,DB01118,46
DB00780,DB00370,48
DB00884,DB01177,23
DB00829,DB00450,15
DB00204,DB00199,72
DB00482,DB06781,48
DB00564,DB06204,15
DB09053,DB01012,46
DB09068,DB01124,46
DB00559,DB01159,74
