d1,d2,type
DB04908,DB00220,72
DB01116,DB01227,48
DB00782,DB01227,48
DB06589,DB06210,72
DB00939,DB00972,48
DB00308,DB00738,19
DB00829,DB01595,48
DB00564,DB08903,74
DB06772,DB00262,48
DB00199,DB00220,46
DB04953,DB08910,48
DB01615,DB01501,48
DB00477,DB00750,48
DB00603,DB08864,74
DB08860,DB01559,72
DB00264,DB00446,46
DB01338,DB00273,48
DB01165,DB00477,19
DB06207,DB00196,72
DB01172,DB00482,71
DB09143,DB00196,72
DB00474,DB01588,48
DB01227,DB00220,46
DB01222,DB01059,48
DB00231,DB01589,72
DB01159,DB01106,48
DB00195,DB01223,13
DB01182,DB01601,72
DB01177,DB00179,71
DB00568,DB01211,46
DB13179,DB00270,46
DB06690,DB00273,48
DB08822,DB01628,48
DB00933,DB09068,48
DB00474,DB00270,59
DB00602,DB06210,72
DB00854,DB09125,48
DB00854,DB00962,48
DB00569,DB00374,5
DB00179,DB08970,48
DB00475,DB01587,48
DB00477,DB01182,72
DB00435,DB06706,48
DB01626,DB01054,59
DB00748,DB08816,46
DB00826,DB00900,66
DB08903,DB00283,46
DB00617,DB00270,46
DB00264,DB00511,53
DB00264,DB01218,72
DB00924,DB01159,48
DB01174,DB08798,3
DB04938,DB00270,46
DB00748,DB01601,46
DB00939,DB01009,48
DB01174,DB01501,48
DB01628,DB00199,46
DB00933,DB04908,48
DB01392,DB01588,69
DB00477,DB00962,48
DB09078,DB00738,19
DB01165,DB01059,19
DB00636,DB08864,74
DB00220,DB01601,74
DB00736,DB00847,69
DB01283,DB00273,46
DB00264,DB00374,59
DB00231,DB04908,48
DB08910,DB08865,46
DB08903,DB01001,19
DB00652,DB00455,48
DB06207,DB09102,72
DB08865,DB01001,19
DB09068,DB01501,48
DB01211,DB00104,19
DB01165,DB00014,19
DB01295,DB00598,29
DB01200,DB06742,48
DB09078,DB00556,19
DB01054,DB00220,46
DB01057,DB00219,69
DB00231,DB01211,46
DB00270,DB00654,59
DB00750,DB00455,48
DB06589,DB12026,72
DB01168,DB00195,59
DB09300,DB01227,48
DB01174,DB00347,3
DB00474,DB00854,48
DB01002,DB00195,48
DB00793,DB08992,48
DB01253,DB00264,18
DB08798,DB01029,46
DB01200,DB01628,48
DB01222,DB00199,72
DB04930,DB00196,46
DB00917,DB06210,72
DB00635,DB01601,72
DB00297,DB00492,48
DB06144,DB01601,46
DB01002,DB01601,72
DB00635,DB00331,69
DB00297,DB08822,48
DB00933,DB01501,48
DB00474,DB00446,46
DB01597,DB00977,74
DB00880,DB09300,72
DB00816,DB01253,70
DB00564,DB00636,3
DB00212,DB00977,74
DB00231,DB00962,48
DB00738,DB04576,8
DB01159,DB00283,46
DB00962,DB00494,48
DB01392,DB00283,46
DB01463,DB01501,48
DB01174,DB00750,48
DB00770,DB00374,52
DB00768,DB01106,48
DB00564,DB01194,72
DB09216,DB08860,48
DB00347,DB08873,46
DB01001,DB01200,70
DB00972,DB00446,46
DB00683,DB04572,46
DB00933,DB01218,72
DB09232,DB01029,48
DB01588,DB00427,48
DB03128,DB00264,46
DB00683,DB00854,48
DB01174,DB09232,3
DB06287,DB08865,46
DB00910,DB00880,50
DB01021,DB00496,72
DB09232,DB00880,48
DB00370,DB06690,15
DB00598,DB00991,36
DB00474,DB00603,69
DB01595,DB08873,46
DB00231,DB00508,48
DB08873,DB00220,74
DB01174,DB00496,3
DB01295,DB01283,36
DB01009,DB09216,48
DB00381,DB08873,46
DB00569,DB00586,5
DB01222,DB04575,72
DB01029,DB01054,59
DB12026,DB08865,46
DB00633,DB08910,48
DB01253,DB01295,18
DB00633,DB01587,48
DB00475,DB00264,46
DB00586,DB08981,48
DB01466,DB00494,48
DB00220,DB00283,46
DB00602,DB00283,46
DB00508,DB00849,48
DB01064,DB06764,48
DB00377,DB00477,46
DB00829,DB00446,46
DB00564,DB01628,3
DB04938,DB08820,72
DB00972,DB00412,46
DB00586,DB00770,69
DB01466,DB00196,46
DB09040,DB09216,48
DB00782,DB09300,48
DB00564,DB00220,3
DB00556,DB06663,19
DB06594,DB09068,48
DB00564,DB00347,3
DB01595,DB00395,48
DB01589,DB00645,48
DB06207,DB01001,4
DB00264,DB08816,72
DB00273,DB00768,48
DB06764,DB01168,70
DB08910,DB08820,72
DB01392,DB00220,46
DB01116,DB00212,59
DB00924,DB01002,48
DB11362,DB06441,5
DB00477,DB01297,59
DB00212,DB00374,59
DB01253,DB00377,63
DB01628,DB08816,46
DB00370,DB04953,15
DB00377,DB00270,46
DB00455,DB08816,46
DB00586,DB01021,69
DB00195,DB09167,46
DB00297,DB01295,72
DB01168,DB01463,48
DB09068,DB00557,15
DB01174,DB04930,3
DB00962,DB08865,46
DB00179,DB01222,48
DB00564,DB00635,74
DB00962,DB00283,46
DB00969,DB09167,46
DB00598,DB00712,36
DB00564,DB00199,46
DB06772,DB00515,62
DB09396,DB00196,46
DB04930,DB00220,46
DB08867,DB00270,72
DB01392,DB00829,69
DB01165,DB00374,19
DB00652,DB00962,48
DB00568,DB01589,72
DB00933,DB01588,48
DB01615,DB00494,48
DB00736,DB01077,69
DB00924,DB01106,48
DB00564,DB00822,3
DB01002,DB00381,48
DB01227,DB01615,48
DB00497,DB00264,46
DB01174,DB00339,3
DB04572,DB01601,46
DB00636,DB00196,46
DB01009,DB08981,48
DB00712,DB09167,46
DB01615,DB08910,48
DB00880,DB01392,36
DB08970,DB01211,72
DB01227,DB09125,48
DB00497,DB00486,15
DB00765,DB09167,48
DB01283,DB00035,48
DB00683,DB04908,48
DB09216,DB00654,69
DB00849,DB09068,48
DB13879,DB06210,72
DB00374,DB06802,48
DB00639,DB00270,48
DB00381,DB01211,46
DB08864,DB01601,72
DB00829,DB00412,46
DB06772,DB00014,48
DB00104,DB00598,53
DB00849,DB00603,69
DB08970,DB04575,72
DB09232,DB01054,48
DB01615,DB00908,72
DB00474,DB01563,48
DB00633,DB00933,48
DB00631,DB00880,48
DB00924,DB00962,48
DB01021,DB00765,59
DB01227,DB01587,48
DB00617,DB08820,72
DB00474,DB00435,59
DB01601,DB00900,74
DB00854,DB06594,48
DB00377,DB09167,46
DB00231,DB01501,48
DB00477,DB00220,46
DB00339,DB09167,46
DB00633,DB04908,48
DB00231,DB08910,48
DB00426,DB00283,46
DB00826,DB00270,48
DB01174,DB01222,3
DB01563,DB01588,48
DB06589,DB08873,72
DB08860,DB08865,72
DB01002,DB08820,72
DB04908,DB08873,72
DB00862,DB01021,9
DB00474,DB08910,48
DB00969,DB00196,46
DB00297,DB06594,48
DB01029,DB09216,48
DB04573,DB06777,69
DB00712,DB09138,48
DB00179,DB01399,48
DB09078,DB04953,19
DB00195,DB01601,46
DB00908,DB00218,19
DB00347,DB08816,46
DB00179,DB00770,69
DB00939,DB01059,26
DB00508,DB01227,48
DB00862,DB01601,72
DB08865,DB06603,19
DB00957,DB00331,69
DB01466,DB00283,46
DB01064,DB09273,48
DB01466,DB00482,46
DB09053,DB00370,72
DB00370,DB00723,83
DB01165,DB00370,19
DB00273,DB00395,48
DB00297,DB01466,48
DB09273,DB01627,72
DB01463,DB01615,48
DB00297,DB01106,48
DB00270,DB00598,48
DB08867,DB08865,72
DB06696,DB00712,71
DB01182,DB06699,19
DB00564,DB04930,3
DB09216,DB00770,69
DB01168,DB00497,48
DB00014,DB04876,69
DB01253,DB04876,72
DB00569,DB00991,5
DB00933,DB01297,59
DB06144,DB00765,31
DB01466,DB00195,46
DB01174,DB00557,15
DB00374,DB00765,59
DB06772,DB08910,48
DB01392,DB01211,46
DB01174,DB00283,48
DB00304,DB00569,69
DB00482,DB01059,26
DB00482,DB00654,69
DB01466,DB09167,46
DB00652,DB01021,48
DB00564,DB01615,48
DB01223,DB00829,69
DB01501,DB00557,15
DB08873,DB08816,10
DB00972,DB00683,15
DB08860,DB08820,72
DB00708,DB00829,48
DB00564,DB00991,3
DB00395,DB00748,48
DB00829,DB01211,46
DB00939,DB00654,69
DB00412,DB01029,46
DB01009,DB00880,69
DB06145,DB01601,46
DB00633,DB01437,48
DB00708,DB00220,46
DB01595,DB01106,48
DB00014,DB00220,19
DB00179,DB01628,48
DB00670,DB00708,48
DB00264,DB00822,72
DB00969,DB08820,72
DB01353,DB00427,48
DB00568,DB00908,46
DB01174,DB01559,3
DB09053,DB08865,72
DB08864,DB06774,72
DB00854,DB00645,48
DB00768,DB00486,15
DB01206,DB00496,46
DB00370,DB09220,59
DB01165,DB00511,57
DB00635,DB00136,69
DB00477,DB09167,46
DB08981,DB08970,48
DB00195,DB00381,48
DB00494,DB01168,48
DB00712,DB01021,69
DB09167,DB01168,63
DB06589,DB00300,46
DB00939,DB01222,48
DB06690,DB01588,48
DB00880,DB00511,48
DB00602,DB08873,46
DB01200,DB00508,48
DB09232,DB00381,48
DB00014,DB00104,19
DB01174,DB01159,3
DB00401,DB11362,59
DB09570,DB00300,46
DB00482,DB00750,48
DB01222,DB01601,72
DB00297,DB00494,48
DB00297,DB01588,48
DB01228,DB00482,46
DB06589,DB01001,19
DB00104,DB00412,69
DB01559,DB00273,46
DB08860,DB01628,72
DB00862,DB00199,72
DB01174,DB11362,3
DB00683,DB06690,48
DB08860,DB01601,72
DB00569,DB01628,5
DB00486,DB00435,48
DB01182,DB00218,19
DB01223,DB01595,69
DB01253,DB00196,46
DB01283,DB09216,48
DB01159,DB00477,46
DB01628,DB06603,72
DB00297,DB09232,48
DB00939,DB04576,26
DB00556,DB00196,19
DB00297,DB06144,48
DB00486,DB00397,84
DB01165,DB00220,19
DB06772,DB01177,48
DB00708,DB00486,15
DB00708,DB01353,48
DB00273,DB00283,48
DB00564,DB08860,3
DB04938,DB00273,46
DB08992,DB08860,48
DB01295,DB01009,36
DB00412,DB01626,8
DB00972,DB00395,15
DB00219,DB01116,48
DB00014,DB00862,19
DB01009,DB00035,48
DB11362,DB00482,46
DB06589,DB00564,72
DB08873,DB00977,74
DB00924,DB04953,48
DB00683,DB00270,46
DB01392,DB00486,69
DB00482,DB01021,69
DB01174,DB01283,3
DB01222,DB08873,72
DB00195,DB01182,72
DB01227,DB00427,48
DB01200,DB00683,48
DB01002,DB09068,48
DB01466,DB01168,48
DB01177,DB01601,46
DB00477,DB00104,19
DB00849,DB01227,48
DB09078,DB00196,19
DB00708,DB00395,48
DB00633,DB00924,36
DB06772,DB00432,48
DB08822,DB00939,48
DB00683,DB06144,48
DB00264,DB00412,72
DB01200,DB00381,48
DB01601,DB08816,10
DB06802,DB01283,48
DB08865,DB04953,19
DB08981,DB00300,48
DB00014,DB00511,57
DB08860,DB00482,46
DB05351,DB01077,69
DB01021,DB00331,69
DB01168,DB00401,59
DB00264,DB01223,13
DB00972,DB00933,15
DB01174,DB00401,74
DB08820,DB08873,72
DB00849,DB01615,48
DB06594,DB04953,48
DB00297,DB01159,48
DB00849,DB09167,3
DB01182,DB09167,72
DB00977,DB00199,46
DB08981,DB01021,69
DB06690,DB04953,48
DB08864,DB13179,72
DB01626,DB00654,59
DB01223,DB08865,46
DB01297,DB00179,36
DB00486,DB00723,84
DB00297,DB06603,72
DB01168,DB11362,59
DB00969,DB08873,72
DB00564,DB00427,48
DB06772,DB00888,48
DB00627,DB04876,69
DB00471,DB01601,46
DB01228,DB00477,46
DB09053,DB00972,48
DB06207,DB09216,59
DB08903,DB00862,19
DB00264,DB01009,36
DB01295,DB00586,36
DB00708,DB04908,48
DB00854,DB00508,48
DB06603,DB08873,72
DB11915,DB00496,46
DB00962,DB08820,72
DB00492,DB01211,69
DB00586,DB06802,48
DB00862,DB00264,9
DB00854,DB00494,48
DB01021,DB01054,59
DB00953,DB01200,48
DB00264,DB01058,72
DB00939,DB00896,48
DB11915,DB00283,46
DB00331,DB00621,8
DB00270,DB00880,48
DB13231,DB00880,71
DB09147,DB04576,74
DB01009,DB04576,26
DB00231,DB00297,48
DB00908,DB09272,38
DB00701,DB01029,46
DB00374,DB01628,48
DB08970,DB09067,69
DB01174,DB00482,3
DB11362,DB08816,5
DB11362,DB00283,46
DB00508,DB08910,48
DB01159,DB00482,46
DB00849,DB01106,48
DB09102,DB00196,46
DB00683,DB00633,48
DB00477,DB00631,48
DB00723,DB09273,48
DB00677,DB01019,48
DB00635,DB04876,69
DB08981,DB00896,48
DB00768,DB00765,31
DB01002,DB01029,48
DB06589,DB01094,72
DB01283,DB00654,69
DB00297,DB01054,48
DB01297,DB01628,36
DB00471,DB00199,46
DB01177,DB01399,71
DB00471,DB09167,46
DB01172,DB00991,71
DB01172,DB00179,71
DB11362,DB00235,5
DB01466,DB00427,48
DB01615,DB00768,48
DB00991,DB01222,48
DB00231,DB00455,48
DB09040,DB00900,66
DB00477,DB01588,48
DB00497,DB00908,46
DB06690,DB00297,48
DB00494,DB01501,48
DB00231,DB00475,48
DB00564,DB00557,15
DB00231,DB01002,48
DB09232,DB08822,48
DB01054,DB08865,46
DB01597,DB01223,74
DB08903,DB00104,19
DB01174,DB09143,74
DB11915,DB06603,72
DB06207,DB00586,72
DB00750,DB00395,48
DB00849,DB00494,48
DB00231,DB00849,48
DB09216,DB01047,48
DB00598,DB09273,48
DB01168,DB00924,63
DB08865,DB00104,19
DB06589,DB00482,46
DB00645,DB01227,48
DB08860,DB00381,72
DB00475,DB00273,48
DB00908,DB01601,19
DB06696,DB08981,71
DB01227,DB01463,48
DB01563,DB00494,48
DB00492,DB00972,48
DB06589,DB00374,19
DB06212,DB00683,72
DB01338,DB01466,48
DB01200,DB01615,48
DB08865,DB00370,19
DB00564,DB00849,3
DB00475,DB00829,48
DB00370,DB01064,48
DB01628,DB00635,48
DB01165,DB04953,19
DB09220,DB01002,59
DB09143,DB00511,57
DB00701,DB00195,46
DB01466,DB00477,46
DB00565,DB00908,20
DB01437,DB00557,15
DB00652,DB01589,48
DB01174,DB01227,3
DB00564,DB00568,3
DB00565,DB01172,39
DB09285,DB08981,48
DB00523,DB00304,69
DB01159,DB00492,48
DB01283,DB00196,46
DB01200,DB01597,72
DB00708,DB00455,48
DB08816,DB08820,72
DB09138,DB01177,23
DB00300,DB01004,72
DB08903,DB04953,19
DB00736,DB00196,72
DB01223,DB00822,72
DB01466,DB00486,15
DB00908,DB02513,72
DB00104,DB00511,57
DB09283,DB00770,52
DB08867,DB00199,72
DB00849,DB00880,29
DB01057,DB09300,69
DB00395,DB00446,46
DB13231,DB01054,69
DB01601,DB06663,19
DB13231,DB08992,69
DB09068,DB00736,46
DB00962,DB01437,48
DB00283,DB00427,48
DB00924,DB00768,48
DB00218,DB01059,19
DB09068,DB01253,48
DB01174,DB08970,74
DB00199,DB00370,19
DB01177,DB01029,46
DB01002,DB01227,48
DB06589,DB00345,72
DB05351,DB00199,46
DB01159,DB00598,48
DB04908,DB01211,72
DB06696,DB00300,72
DB00683,DB00708,48
DB00496,DB01227,48
DB00643,DB01601,46
DB06212,DB06742,72
DB00553,DB01601,46
DB01174,DB09167,3
DB00586,DB00768,48
DB00652,DB00273,48
DB00917,DB09167,46
DB01002,DB00395,48
DB01437,DB01501,48
DB00297,DB00508,48
DB00972,DB00635,48
DB01253,DB08873,72
DB00564,DB01392,3
DB01595,DB00283,46
DB00474,DB00768,48
DB06594,DB01106,48
DB00723,DB01064,48
DB01601,DB06699,19
DB03128,DB01601,46
DB01174,DB01353,48
DB00212,DB01054,59
DB00377,DB00283,46
DB06212,DB00035,69
DB01174,DB06772,3
DB01159,DB09167,46
DB01283,DB00880,69
DB00708,DB00196,46
DB00768,DB04953,48
DB00556,DB00220,19
DB00962,DB01002,48
DB00508,DB00557,15
DB00564,DB04953,74
DB01628,DB09216,48
DB00412,DB00235,5
DB09053,DB00235,48
DB00475,DB01588,48
DB01174,DB00683,3
DB00908,DB00199,19
DB09068,DB01200,48
DB06589,DB08865,72
DB00564,DB01177,3
DB00179,DB00035,48
DB00381,DB00654,59
DB08860,DB01211,72
DB00603,DB04876,69
DB01002,DB00220,72
DB01463,DB00557,15
DB00304,DB08873,72
DB00497,DB00829,48
DB00264,DB01029,72
DB00953,DB01615,48
DB00854,DB01589,48
DB06802,DB00300,48
DB00829,DB00748,48
DB01595,DB00557,15
DB13231,DB01021,71
DB00910,DB00220,72
DB00849,DB01588,48
DB00475,DB00283,46
DB09068,DB00486,15
DB00712,DB00482,48
DB06212,DB06774,72
DB08816,DB00196,46
DB09300,DB00652,48
DB09167,DB00397,48
DB09078,DB00511,57
DB00564,DB00374,74
DB09068,DB00455,48
DB09220,DB01200,59
DB01606,DB06696,74
DB00315,DB00953,48
DB06145,DB00220,46
DB01168,DB01116,59
DB01587,DB00427,48
DB00924,DB01437,48
DB00195,DB00654,59
DB04572,DB00196,46
DB00104,DB00633,53
DB01588,DB00557,15
DB01174,DB00455,3
DB01047,DB03793,69
DB00683,DB01211,72
DB01172,DB00300,72
DB00564,DB00799,3
DB00924,DB01597,72
DB00677,DB01211,69
DB00586,DB04576,26
DB00497,DB01159,48
DB01353,DB08910,48
DB00475,DB01589,48
DB00782,DB01338,48
DB00264,DB00816,13
DB08860,DB13179,72
DB01002,DB08865,46
DB00564,DB01211,76
DB00652,DB00849,48
DB00933,DB00486,15
DB00475,DB01601,46
DB00972,DB00917,69
DB00331,DB01059,8
DB08864,DB00652,74
DB01223,DB00199,46
DB00564,DB00586,74
DB00445,DB08981,71
DB00511,DB01182,72
DB06144,DB01501,48
DB00497,DB06603,72
DB00738,DB01601,46
DB00564,DB01223,74
DB06772,DB04572,48
DB00412,DB01168,8
DB01588,DB00768,48
DB06690,DB01437,48
DB01168,DB09220,59
DB01182,DB01059,19
DB00497,DB00508,48
DB00683,DB08873,72
DB00701,DB00199,46
DB01174,DB06603,74
DB06589,DB08816,72
DB01200,DB00455,48
DB01283,DB08816,46
DB04854,DB01223,76
DB01628,DB08970,48
DB01227,DB00270,46
DB00497,DB01466,48
DB00748,DB00486,15
DB08903,DB00477,19
DB00854,DB01595,48
DB00497,DB01106,48
DB00381,DB00401,48
DB00474,DB01466,48
DB01295,DB00511,53
DB01338,DB00652,48
DB00603,DB08873,72
DB00933,DB00557,15
DB00445,DB00482,71
DB00497,DB01227,48
DB05351,DB08820,72
DB06799,DB00634,48
DB00896,DB01057,48
DB06690,DB01002,48
DB00564,DB01283,3
DB00397,DB00816,48
DB13179,DB08865,46
DB09273,DB00199,72
DB09078,DB08865,19
DB06207,DB01601,72
DB08820,DB08865,72
DB01211,DB00014,19
DB00474,DB00849,48
DB09570,DB00477,46
DB00374,DB00768,48
DB04908,DB00304,72
DB01615,DB00598,59
DB01002,DB01437,48
DB00645,DB01466,48
DB00264,DB01021,59
DB00435,DB00598,48
DB00569,DB01399,5
DB00854,DB06690,48
DB00564,DB09143,74
DB00969,DB00220,72
DB02513,DB00401,48
DB06207,DB11363,72
DB00880,DB01029,48
DB00477,DB00765,31
DB00736,DB00283,46
DB00748,DB04908,48
DB06287,DB00331,69
DB01200,DB01297,24
DB01058,DB00736,46
DB00564,DB00395,3
DB00924,DB00377,63
DB00339,DB00300,46
DB09040,DB01054,48
DB00908,DB01182,81
DB00908,DB00014,19
DB00829,DB01588,48
DB01626,DB06706,48
DB00962,DB01106,48
DB09078,DB01059,19
DB00471,DB08873,46
DB06144,DB08873,46
DB00896,DB09067,69
DB00564,DB00683,3
DB06589,DB00381,72
DB00603,DB00270,46
DB00496,DB00854,48
DB04575,DB01628,80
DB06742,DB00199,46
DB00677,DB01223,74
DB01295,DB08981,36
DB01628,DB09167,46
DB09068,DB00195,46
DB00381,DB00633,48
DB01338,DB00908,20
DB00708,DB01463,48
DB00854,DB00273,48
DB00708,DB06144,48
DB06145,DB08865,46
DB01559,DB01589,72
DB00475,DB01615,48
DB00474,DB00708,48
DB00768,DB08910,48
DB00617,DB00196,46
DB08816,DB00770,5
DB01587,DB04908,48
DB01589,DB01211,46
DB00492,DB01628,48
DB00477,DB00862,19
DB01182,DB00220,72
DB01058,DB09167,46
DB01159,DB00395,48
DB00888,DB00511,57
DB04573,DB04938,48
DB00459,DB00603,69
DB01392,DB01587,69
DB00264,DB06663,53
DB01116,DB00270,59
DB01047,DB04573,72
DB00750,DB00273,48
DB00924,DB01589,48
DB00782,DB00652,48
DB01222,DB08820,72
DB01159,DB00195,46
DB01165,DB00196,19
DB00136,DB00220,46
DB12026,DB00482,46
DB00768,DB00300,48
DB09285,DB00768,48
DB06207,DB00683,72
DB00564,DB00957,69
DB00569,DB09283,5
DB00748,DB00765,31
DB00231,DB00750,48
DB09324,DB00445,74
DB00370,DB01595,15
DB00849,DB00395,48
DB00991,DB09138,48
DB09285,DB06802,48
DB00569,DB00712,5
DB00377,DB01211,46
DB08864,DB01369,72
DB00231,DB00273,48
DB00564,DB01054,3
DB00370,DB00765,31
DB00652,DB00645,48
DB00829,DB09167,46
DB01463,DB00748,48
DB00395,DB01501,48
DB00308,DB06589,19
DB00829,DB00750,48
DB00308,DB00199,19
DB01601,DB00104,19
DB00014,DB01001,19
DB00264,DB00381,72
DB00829,DB00924,48
DB00683,DB01463,48
DB00477,DB00035,48
DB00492,DB00598,48
DB01165,DB06699,19
DB08860,DB00683,72
DB00972,DB00854,15
DB00748,DB00283,46
DB00645,DB00273,48
DB00910,DB00283,46
DB01116,DB09220,59
DB00220,DB00412,69
DB01589,DB00427,48
DB00924,DB00297,48
DB00933,DB08910,48
DB01589,DB01587,48
DB06212,DB08816,72
DB06589,DB00270,19
DB00475,DB01211,46
DB00553,DB00283,46
DB00633,DB01615,48
DB04576,DB00900,74
DB00477,DB01059,19
DB01227,DB00768,48
DB00264,DB00427,72
DB01559,DB08865,46
DB00816,DB09273,48
DB01159,DB00765,31
DB00969,DB00199,46
DB00474,DB08867,74
DB01589,DB01227,48
DB00854,DB00768,48
DB01009,DB00770,69
DB00482,DB00991,48
DB00849,DB00381,59
DB00748,DB08910,48
DB00849,DB00924,3
DB01174,DB00738,3
DB00859,DB06210,72
DB01589,DB00455,48
DB01194,DB01601,72
DB00598,DB09167,46
DB00896,DB00621,73
DB04573,DB01283,80
DB01057,DB00496,69
DB00633,DB01297,24
DB00374,DB09220,59
DB06144,DB00264,46
DB09078,DB00218,19
DB13873,DB06777,69
DB00564,DB01595,3
DB01200,DB00701,48
DB00564,DB04908,74
DB00283,DB00395,48
DB09053,DB01211,72
DB09068,DB00427,48
DB06799,DB05245,48
DB00683,DB00492,72
DB12026,DB08820,72
DB00854,DB01563,48
DB00849,DB00748,48
DB00347,DB00220,46
DB01174,DB08860,3
DB06287,DB00283,46
DB00962,DB04953,48
DB01174,DB00736,3
DB00849,DB00401,59
DB00370,DB00377,63
DB09570,DB08865,46
DB00701,DB01601,46
DB00497,DB06212,48
DB00218,DB00220,19
DB06589,DB00557,19
DB00370,DB09068,15
DB00220,DB00304,74
DB00347,DB01601,46
DB01002,DB00401,48
DB04572,DB00283,46
DB00586,DB00199,46
DB00474,DB00829,48
DB01559,DB01211,46
DB00972,DB00896,48
DB01589,DB01106,48
DB09053,DB09283,48
DB06207,DB01064,4
DB09570,DB00264,46
DB00270,DB00220,46
DB00910,DB01021,50
DB01002,DB00270,46
DB00962,DB08910,48
DB00496,DB06603,72
DB01174,DB01218,3
DB00972,DB01437,15
DB06594,DB08910,48
DB09220,DB01159,59
DB00477,DB01463,48
DB00972,DB00474,15
DB01353,DB09068,48
DB01002,DB00768,48
DB00639,DB01054,48
DB00908,DB00196,72
DB00477,DB06663,19
DB00768,DB09138,48
DB00475,DB00494,48
DB00738,DB00482,46
DB00849,DB00631,59
DB09167,DB01064,48
DB00738,DB00621,8
DB00264,DB11362,59
DB01615,DB01218,72
DB00370,DB00220,46
DB01182,DB00300,46
DB01002,DB00492,48
DB00633,DB01182,53
DB01168,DB00397,48
DB06792,DB01218,74
DB00508,DB06594,48
DB01064,DB06690,81
DB00564,DB00231,3
DB00849,DB01295,74
DB00474,DB04908,48
DB09040,DB00568,48
DB01159,DB01211,46
DB06207,DB08864,72
DB00199,DB00557,19
DB01182,DB00370,19
DB00395,DB00557,15
DB00829,DB01563,48
DB00270,DB00283,46
DB00738,DB00014,19
DB01466,DB01601,46
DB00231,DB00497,48
DB09078,DB01001,19
DB01253,DB00401,48
DB00569,DB00412,5
DB04930,DB01211,46
DB01177,DB00908,46
DB01253,DB01463,48
DB00829,DB04908,48
DB00712,DB00972,48
DB06792,DB01059,74
DB00924,DB00035,48
DB00477,DB00270,19
DB01200,DB00880,48
DB01174,DB00977,3
DB01295,DB00712,36
DB00972,DB04908,15
DB01182,DB00738,19
DB01206,DB00908,46
DB00477,DB00374,19
DB00231,DB06690,48
DB09285,DB01628,48
DB09300,DB00486,84
DB12026,DB01601,46
DB08903,DB06603,19
DB00977,DB01601,46
DB01174,DB09068,74
DB00426,DB00196,46
DB00748,DB00199,46
DB00370,DB00475,15
DB01174,DB06401,74
DB08981,DB01077,48
DB00782,DB00908,48
DB00370,DB01588,15
DB00849,DB00264,59
DB00933,DB01106,48
DB00475,DB01466,48
DB01174,DB00377,3
DB01174,DB01463,48
DB00636,DB08873,46
DB01172,DB00515,56
DB01589,DB04953,48
DB01029,DB09167,46
DB00972,DB00482,46
DB00497,DB01353,48
DB00564,DB00708,3
DB06772,DB00380,48
DB01002,DB01159,48
DB01283,DB04576,26
DB00264,DB01064,13
DB00508,DB01353,48
DB06212,DB08865,72
DB08865,DB00218,19
DB00586,DB04572,46
DB00748,DB04572,46
DB01174,DB01295,74
DB00270,DB00374,59
DB00586,DB00412,46
DB09053,DB00220,72
DB00569,DB08816,5
DB00426,DB08820,72
DB08873,DB06287,48
DB00701,DB00264,46
DB00374,DB00492,59
DB09068,DB08865,46
DB00933,DB01463,48
DB01595,DB00645,48
DB08867,DB00196,72
DB00231,DB00283,46
DB01227,DB01437,48
DB01563,DB01106,48
DB00939,DB00300,48
DB00494,DB00765,31
DB01009,DB00196,46
DB01174,DB00475,3
DB00683,DB01437,48
DB00683,DB08865,46
DB01615,DB00486,15
DB00708,DB00401,48
DB00220,DB00957,74
DB00633,DB01588,48
DB06207,DB08992,59
DB00972,DB00494,15
DB01399,DB08981,48
DB00494,DB00748,48
DB00511,DB13231,81
DB01218,DB01029,46
DB00962,DB09068,48
DB01174,DB01297,74
DB06212,DB00908,72
DB08887,DB00374,52
DB00670,DB00854,48
DB08820,DB01211,72
DB01595,DB06594,48
DB00849,DB00492,59
DB00477,DB01218,72
DB00972,DB00748,15
DB00297,DB00496,46
DB00195,DB00401,48
DB00643,DB08865,46
DB00635,DB08865,46
DB00701,DB08865,46
DB01174,DB08992,3
DB01177,DB08816,46
DB01392,DB08873,46
DB06207,DB00816,4
DB01227,DB04908,48
DB00273,DB00603,74
DB00508,DB01466,48
DB00633,DB08822,48
DB01563,DB00283,48
DB00297,DB00598,72
DB01168,DB00492,59
DB00972,DB09138,48
DB00474,DB01002,48
DB00683,DB00765,31
DB01177,DB08981,71
DB01021,DB01116,72
DB06772,DB00480,48
DB00486,DB00765,31
DB00564,DB09167,3
DB00854,DB01168,48
DB00475,DB00297,48
DB00445,DB00768,71
DB00564,DB00035,48
DB01253,DB01054,48
DB00598,DB06764,48
DB01626,DB00195,59
DB00991,DB00880,69
DB06210,DB01029,46
DB00738,DB00273,46
DB00426,DB00220,46
DB01172,DB00511,74
DB08822,DB00712,48
DB00972,DB01047,48
DB00347,DB00270,46
DB00564,DB01106,48
DB00924,DB08910,48
DB00231,DB00494,48
DB06742,DB01601,46
DB00849,DB00768,48
DB01168,DB01029,59
DB00568,DB09167,46
DB01589,DB00508,48
DB01223,DB01182,72
DB00494,DB04908,48
DB00701,DB00196,46
DB09272,DB06210,72
DB00475,DB08873,46
DB00297,DB00631,48
DB00768,DB08981,48
DB00972,DB01615,15
DB00712,DB01399,48
DB00564,DB00496,3
DB00497,DB00748,48
DB00212,DB06287,48
DB00908,DB00104,19
DB00972,DB01353,15
DB06802,DB09138,48
