d1,d2,type
DB00623,DB00807,48
DB00947,DB06717,72
DB11268,DB06196,5
DB00865,DB04842,60
DB06700,DB00629,84
DB01254,DB09330,72
DB06803,DB00549,46
DB01320,DB01268,74
DB01229,DB00542,48
DB00870,DB00177,46
DB00332,DB01452,48
DB00337,DB08797,48
DB01119,DB06694,59
DB00502,DB08893,19
DB04743,DB01260,48
DB00606,DB00808,59
DB00731,DB08907,8
DB00175,DB01204,72
DB00203,DB01119,9
DB01348,DB06414,74
DB00246,DB00321,19
DB00889,DB06788,19
DB00844,DB06716,48
DB01621,DB00745,46
DB00320,DB00458,36
DB01154,DB01567,48
DB08912,DB00396,74
DB00790,DB09477,59
DB00624,DB06335,74
DB00296,DB00964,48
DB01173,DB00540,15
DB00612,DB00808,48
DB08976,DB00244,48
DB01248,DB08871,48
DB00788,DB01259,46
DB00812,DB01160,69
DB01319,DB00254,46
DB02187,DB00624,73
DB08808,DB01408,13
DB00590,DB00697,48
DB11614,DB00705,46
DB00691,DB00476,29
DB01401,DB00158,69
DB00490,DB00875,48
DB00252,DB01409,3
DB01137,DB01087,19
DB01320,DB00628,72
DB00252,DB01037,3
DB01156,DB00285,72
DB00607,DB00798,74
DB00681,DB01242,48
DB01440,DB01018,48
DB00691,DB09215,48
DB01424,DB01319,46
DB00353,DB09120,48
DB00247,DB04794,48
DB00328,DB01234,48
DB13783,DB06781,48
DB08896,DB00263,46
DB00318,DB01452,48
DB06176,DB06290,72
DB00216,DB00502,46
DB00332,DB00857,46
DB00309,DB09074,72
DB00502,DB00503,46
DB00182,DB00830,48
DB06148,DB00203,46
DB00379,DB01175,46
DB00801,DB00472,48
DB00682,DB08954,5
DB00834,DB00257,46
DB01221,DB01129,46
DB09075,DB01401,5
DB01191,DB00285,46
DB01264,DB00582,74
DB00266,DB00313,46
DB09183,DB00458,46
DB00904,DB00501,46
DB06716,DB06738,48
DB01558,DB06204,15
DB00384,DB00244,36
DB00921,DB05219,46
DB00669,DB01621,48
DB00440,DB00976,46
DB01320,DB06770,3
DB01236,DB08883,15
DB00349,DB00268,31
DB08912,DB06730,74
DB09049,DB08916,72
DB00178,DB01090,59
DB06237,DB01118,72
DB00946,DB00188,46
DB09034,DB01545,15
DB01190,DB01232,46
DB00688,DB09054,46
DB00850,DB13595,66
DB00604,DB00622,19
DB00338,DB04868,74
DB01410,DB01325,82
DB11730,DB00537,32
DB00346,DB09080,4
DB01209,DB09071,48
DB01095,DB01085,72
DB00281,DB01685,46
DB00425,DB01188,72
DB00647,DB01161,48
DB00215,DB00338,72
DB00268,DB00335,24
DB00835,DB05271,31
DB11613,DB01685,46
DB06203,DB00472,46
DB04951,DB09198,72
DB01248,DB00688,48
DB01621,DB01171,46
DB01600,DB09084,48
DB06738,DB00742,48
DB00810,DB12278,48
DB00997,DB00514,72
DB00904,DB09118,72
DB00409,DB00252,48
DB00813,DB01063,48
DB04898,DB04272,5
DB00999,DB11315,72
DB00243,DB01026,72
DB00614,DB00606,59
DB00250,DB06636,46
DB01365,DB01239,60
DB01037,DB01622,48
DB00744,DB00812,48
DB00421,DB00722,48
DB00919,DB00870,71
DB01380,DB00284,69
DB01126,DB09065,72
DB00593,DB00754,48
DB11614,DB00349,46
DB00436,DB00883,48
DB01041,DB00189,15
DB01219,DB06700,48
DB01037,DB00277,46
DB00647,DB00619,46
DB08899,DB00836,74
DB00589,DB00501,46
DB01275,DB00422,36
DB00619,DB01078,57
DB01114,DB01142,48
DB00850,DB01236,48
DB00850,DB09286,48
DB00252,DB00694,3
DB00309,DB01072,72
DB00864,DB05109,48
DB00726,DB01197,72
DB00328,DB01032,72
DB00425,DB00349,15
DB00384,DB00876,48
DB01282,DB00187,48
DB01030,DB01239,72
DB00722,DB02638,59
DB00285,DB06702,76
DB01590,DB00213,72
DB00599,DB04844,48
DB01365,DB00434,75
DB00528,DB01144,48
DB01198,DB00246,72
DB00312,DB06335,74
DB00361,DB06697,46
DB00454,DB00254,46
DB00349,DB00243,72
DB01246,DB11609,59
DB01282,DB01210,48
DB04840,DB00178,59
DB06712,DB00184,46
DB01113,DB01214,48
DB00958,DB00385,6
DB00757,DB00549,46
DB00872,DB05541,72
DB00906,DB04844,48
DB09280,DB06654,3
DB00248,DB00254,46
DB00402,DB08872,48
DB00519,DB00476,29
DB01041,DB09238,46
DB00663,DB09065,72
DB00238,DB00294,74
DB00400,DB00622,48
DB01397,DB03585,48
DB00850,DB01117,72
DB04835,DB00243,46
DB00298,DB00405,48
DB01110,DB00246,46
DB00959,DB01149,72
DB00281,DB01214,72
DB00783,DB00990,69
DB00425,DB11148,15
DB13595,DB00424,74
DB01171,DB01407,48
DB09123,DB01319,10
DB09291,DB01149,46
DB00571,DB04846,59
DB00237,DB00752,48
DB01110,DB06717,72
DB00248,DB00472,48
DB06201,DB00575,48
DB00660,DB06700,48
DB00752,DB09345,48
DB01067,DB04861,8
DB00637,DB00188,46
DB00340,DB01081,48
DB00423,DB01151,48
DB00696,DB04868,46
DB01147,DB06263,74
DB01103,DB01118,46
DB00420,DB00737,48
DB09085,DB08883,15
DB00641,DB09074,46
DB00206,DB00521,59
DB06267,DB01264,46
DB04896,DB01209,63
DB00408,DB01221,48
DB00647,DB06717,72
DB00472,DB00440,19
DB00784,DB00695,28
DB00238,DB00458,3
DB00363,DB00674,19
DB01114,DB00468,46
DB06723,DB06695,74
DB00398,DB06636,46
DB09288,DB00223,48
DB00780,DB00524,59
DB01192,DB00808,48
DB00986,DB01199,1
DB01074,DB00503,46
DB01033,DB00437,72
DB06730,DB06228,69
DB09235,DB05271,48
DB00692,DB00797,59
DB00794,DB00277,3
DB00872,DB00857,72
DB00794,DB01427,3
DB09080,DB01325,82
DB01180,DB09288,48
DB00873,DB00843,48
DB01100,DB00906,48
DB00524,DB00790,48
DB00889,DB00363,19
DB01067,DB08933,72
DB06724,DB00741,2
DB08881,DB05381,74
DB00216,DB00409,48
DB00918,DB00298,48
DB00827,DB01370,66
DB00178,DB00575,48
DB00392,DB00462,48
DB04951,DB08439,48
DB01440,DB01086,48
DB13783,DB00206,69
DB09270,DB09118,72
DB09095,DB00887,82
DB00619,DB01151,46
DB01045,DB00588,3
DB01624,DB00296,48
DB06263,DB01092,57
DB00310,DB00999,48
DB00328,DB01155,26
DB01069,DB01193,59
DB00835,DB01095,46
DB00214,DB00678,48
DB00318,DB09017,48
DB00531,DB00177,46
DB01018,DB06717,72
DB09345,DB00341,48
DB01394,DB06335,74
DB09292,DB00735,48
DB01154,DB01241,46
DB00865,DB00831,60
DB09231,DB09104,48
DB01087,DB00710,19
DB01092,DB01336,81
DB00812,DB01240,69
DB01068,DB08883,15
DB00679,DB00742,48
DB01357,DB00338,46
DB01424,DB01095,46
DB01069,DB04841,48
DB00461,DB00812,48
DB00396,DB00498,69
DB06791,DB06218,24
DB01433,DB09342,48
DB01045,DB01095,3
DB09017,DB11148,48
DB00363,DB00771,48
DB00213,DB00289,46
DB01095,DB00227,46
DB04841,DB00366,15
DB00091,DB00469,56
DB00353,DB09054,48
DB06788,DB08907,69
DB00248,DB01267,48
DB00669,DB09291,72
DB01065,DB09118,46
DB01045,DB09026,3
DB01229,DB00678,48
DB01110,DB00320,46
DB00648,DB06403,74
DB00898,DB09286,15
DB01576,DB00540,22
DB00371,DB00899,48
DB00554,DB00591,48
DB01078,DB00326,81
DB06292,DB00244,8
DB05039,DB00436,82
DB00699,DB04946,48
DB01351,DB09166,48
DB05246,DB08883,15
DB06402,DB00710,19
DB01169,DB08907,48
DB00541,DB00316,72
DB09085,DB08872,48
DB00543,DB00169,46
DB00838,DB00843,48
DB00353,DB00882,48
DB00681,DB01359,48
DB00263,DB00685,8
DB00951,DB00260,48
DB01394,DB00571,72
DB08899,DB00175,74
DB00749,DB00873,48
DB00244,DB00288,48
DB09017,DB09345,48
DB00484,DB01115,48
DB01424,DB00679,46
DB01623,DB00593,48
DB00238,DB11581,3
DB06402,DB00915,19
DB00390,DB06196,72
DB01100,DB09225,48
DB02709,DB00932,52
DB06228,DB09070,5
DB00433,DB00422,48
DB01171,DB09039,46
DB11268,DB00554,5
DB00524,DB00575,48
DB00997,DB00673,72
DB00545,DB00804,69
DB00146,DB00524,50
DB06196,DB06786,48
DB00514,DB06204,48
DB00237,DB00690,48
DB05812,DB00091,46
DB08987,DB00967,48
DB00831,DB00228,48
DB00796,DB00975,48
DB00752,DB06262,48
DB00679,DB00801,48
DB01098,DB00481,72
DB00006,DB00500,5
DB04861,DB03585,36
DB09236,DB01236,48
DB00699,DB00741,48
DB01244,DB00227,48
DB08899,DB00528,74
DB01250,DB00524,69
DB01268,DB00779,8
DB00454,DB01224,48
DB00252,DB00909,74
DB12598,DB08895,33
DB13783,DB00869,69
DB00946,DB01104,5
DB00318,DB01356,48
DB00852,DB01156,46
DB01080,DB01149,48
DB00788,DB01600,48
DB00470,DB00549,72
DB00721,DB05271,31
DB00674,DB01254,72
DB00623,DB01239,48
DB01263,DB09073,72
DB00744,DB08439,48
DB06237,DB00350,9
DB12598,DB00261,5
DB01592,DB08938,66
DB00215,DB00780,48
DB08439,DB09449,56
DB00714,DB00700,48
DB01095,DB06717,72
DB08828,DB06717,72
DB06736,DB00582,46
DB00261,DB12332,46
DB00807,DB09342,48
DB00655,DB00783,72
DB00937,DB01614,60
DB00682,DB01171,46
DB09280,DB01104,74
DB00656,DB06738,48
DB00337,DB08964,69
DB06737,DB06786,48
DB01215,DB00673,72
DB09204,DB00968,48
DB00899,DB00660,48
DB06697,DB06712,48
DB06789,DB00227,46
DB00623,DB06153,48
DB00543,DB00388,83
DB06288,DB00408,35
DB01126,DB00254,46
DB00836,DB00472,46
DB01099,DB07615,48
DB06736,DB01609,48
DB00887,DB01421,48
DB01384,DB00285,46
DB00835,DB00834,72
DB01348,DB09292,48
DB08901,DB01156,46
DB09008,DB01032,72
DB00986,DB00424,1
DB09063,DB00663,77
DB00795,DB00838,48
DB11737,DB01149,46
DB00726,DB00938,48
DB00193,DB00834,72
DB00186,DB01178,48
DB00790,DB00881,48
DB00368,DB13783,69
DB00542,DB00454,48
DB01239,DB12532,48
DB00875,DB00608,19
DB09225,DB00450,15
DB01242,DB00975,48
DB01577,DB03754,71
DB00500,DB06739,48
DB01169,DB00661,48
DB00784,DB00468,46
DB00334,DB13323,48
DB00722,DB00968,48
DB00559,DB09048,72
DB00759,DB02703,72
DB01028,DB05246,48
DB09477,DB01143,59
DB03754,DB00929,48
DB00461,DB06700,52
DB00182,DB01577,48
DB00237,DB00413,31
DB00528,DB00187,48
DB00298,DB00697,48
DB01081,DB06274,48
DB00806,DB00436,59
DB09288,DB00467,26
DB01008,DB01181,48
DB04272,DB09075,5
DB00203,DB00907,46
DB00268,DB00373,24
DB00409,DB01065,48
DB08797,DB00929,69
DB11586,DB00783,74
DB00682,DB04918,5
DB05109,DB00208,46
DB00252,DB00932,74
DB09227,DB00975,48
DB00794,DB01621,3
DB00956,DB00470,15
DB00582,DB01685,46
DB06605,DB05812,72
DB04845,DB00257,46
DB07615,DB00685,26
DB06725,DB00203,46
DB00780,DB01089,59
DB00682,DB01110,72
DB00904,DB00434,48
DB01440,DB09345,48
DB00805,DB00187,53
DB08807,DB04552,36
DB00590,DB01118,46
DB00275,DB00866,59
DB01435,DB00752,46
DB00206,DB01069,48
DB01202,DB00472,48
DB01045,DB12332,3
DB00404,DB00321,48
DB00343,DB01020,48
DB01115,DB01167,46
DB09275,DB00873,2
DB00606,DB00790,59
DB00188,DB00457,48
DB00657,DB13595,72
DB00983,DB00208,46
DB00252,DB01221,3
DB00295,DB00366,15
DB08912,DB01248,74
DB00696,DB00468,48
DB09009,DB06700,48
DB01074,DB01098,48
DB05271,DB01232,46
DB06738,DB00934,48
DB00919,DB04951,71
DB00544,DB08881,72
DB01248,DB06819,48
DB00873,DB01149,72
DB01259,DB01023,46
DB08918,DB01224,48
DB05015,DB01396,57
DB01014,DB01024,56
DB06697,DB00675,10
DB01624,DB00625,48
DB06684,DB00349,46
DB06201,DB00623,48
DB00647,DB09048,72
DB04861,DB00468,72
DB01010,DB01173,69
DB00958,DB01097,48
DB00498,DB00749,5
DB05109,DB01319,46
DB04840,DB00226,59
DB00881,DB08808,59
DB01044,DB01396,57
DB08881,DB00759,74
DB00425,DB01264,72
DB00780,DB01214,59
DB01122,DB00462,69
DB09292,DB00461,48
DB01170,DB09235,59
DB00679,DB01241,46
DB00870,DB00710,48
DB01065,DB06282,48
DB09280,DB06176,74
DB00922,DB00780,48
DB06695,DB00682,5
DB00921,DB00842,15
DB01186,DB04846,24
DB01229,DB09256,48
DB08807,DB00715,72
DB08881,DB00344,32
DB00749,DB13158,48
DB09555,DB04855,46
DB00166,DB01377,66
DB00384,DB00238,46
DB00615,DB01229,3
DB00726,DB01254,72
DB00428,DB00363,48
DB01621,DB01104,46
DB09561,DB01592,66
DB06201,DB00737,48
DB00226,DB00393,59
DB00422,DB06697,46
DB00647,DB00423,48
DB08824,DB08918,44
DB08912,DB00584,74
DB00177,DB01203,48
DB09009,DB00588,48
DB06711,DB00612,24
DB00966,DB01235,29
DB09054,DB08880,72
DB00813,DB09128,48
DB00188,DB00310,48
DB09280,DB00248,3
DB01100,DB01551,48
DB00608,DB00905,69
DB01075,DB00660,48
DB00295,DB00842,48
DB01558,DB00951,46
DB00203,DB00571,9
DB00501,DB01320,48
DB00612,DB09236,59
DB00784,DB13783,48
DB11156,DB01017,20
DB01254,DB09065,72
DB00604,DB01267,32
DB00784,DB00398,46
DB00752,DB00489,48
DB00540,DB00622,46
DB01220,DB09065,72
DB06737,DB00630,48
DB00703,DB06292,48
DB00312,DB00637,3
DB01348,DB06403,59
DB01008,DB09041,72
DB00997,DB00836,72
DB00280,DB01319,46
DB09218,DB00630,48
DB01081,DB00794,48
DB00312,DB01015,3
DB00861,DB01600,48
DB01036,DB00570,72
DB03585,DB00282,48
DB01061,DB00694,74
DB00674,DB01018,53
DB00327,DB00215,46
DB00734,DB00726,36
DB00312,DB00444,74
DB00282,DB03615,23
DB08912,DB04898,74
DB01236,DB00771,48
DB01401,DB08880,48
DB01110,DB09090,48
DB09297,DB12332,46
DB01365,DB04841,75
DB00918,DB00857,46
DB09117,DB01355,15
DB00959,DB00989,48
DB01149,DB06704,69
DB00988,DB09042,70
DB00527,DB01320,48
DB00795,DB01160,69
DB00655,DB00177,46
DB00295,DB00214,48
DB00524,DB08918,54
DB00363,DB00922,48
DB00618,DB01061,69
DB01602,DB06263,74
DB00252,DB06697,72
DB00253,DB06718,73
DB00402,DB06204,15
DB04871,DB09048,72
DB00318,DB06204,15
DB00420,DB00842,48
DB00209,DB00340,48
DB00402,DB00875,48
DB01215,DB09009,48
DB00404,DB00656,48
DB01245,DB06263,39
DB00248,DB01167,46
DB01090,DB01214,59
DB00563,DB00461,72
DB00006,DB00688,5
DB00499,DB06413,46
DB00834,DB00547,69
DB00672,DB00861,8
DB08875,DB01685,46
DB00391,DB09085,48
DB00498,DB01015,5
DB01183,DB08880,46
DB04855,DB01193,53
DB01037,DB00951,46
DB00175,DB00404,72
DB00573,DB07615,48
DB00539,DB00679,32
DB00295,DB01412,48
DB00820,DB00869,9
DB00860,DB00358,48
DB00246,DB09330,72
DB00864,DB00997,48
DB00385,DB05676,71
DB01239,DB09342,48
DB09034,DB00263,72
DB00189,DB01355,48
DB00916,DB09198,46
DB00180,DB00887,82
DB01201,DB05271,3
DB00263,DB08893,19
DB00444,DB00289,46
DB00753,DB00344,48
DB00641,DB01393,47
DB00614,DB01275,59
DB00252,DB06228,74
DB01275,DB01324,59
DB01418,DB09330,72
DB04844,DB00349,46
DB00599,DB00356,48
DB06697,DB01244,48
DB01131,DB01232,46
DB00706,DB00254,46
DB00257,DB08916,74
DB00204,DB00877,72
DB01320,DB09166,72
DB00710,DB00997,23
DB00396,DB00205,46
DB06737,DB00663,48
DB09212,DB00741,48
DB01107,DB04871,46
DB01236,DB06282,48
DB00312,DB05109,74
DB00252,DB01198,3
DB00158,DB00252,74
DB00458,DB08907,48
DB06820,DB00343,48
DB00657,DB01111,20
DB00790,DB00964,48
DB00997,DB00877,72
DB04948,DB00755,48
DB00169,DB01149,46
DB00684,DB06739,71
DB00285,DB00359,46
DB00418,DB01023,59
DB00831,DB00612,59
DB05676,DB13783,48
DB06414,DB01153,72
DB00608,DB01096,74
DB00628,DB00660,48
DB00244,DB00443,48
DB00812,DB06196,48
DB09079,DB01151,72
DB07615,DB06605,48
DB12070,DB00285,46
DB13142,DB00232,71
DB01219,DB01254,72
DB01239,DB00450,15
DB00230,DB01017,15
DB01370,DB00641,74
DB06216,DB06335,69
DB00222,DB00780,8
DB00452,DB00469,71
DB00189,DB12532,48
DB00844,DB01452,48
DB01370,DB00663,2
DB03585,DB04951,48
DB00864,DB00784,56
DB00185,DB01075,46
DB13595,DB01098,74
DB01380,DB09330,72
DB01035,DB00697,19
DB00187,DB08880,36
DB00528,DB00975,48
DB06267,DB01340,9
DB09286,DB00796,48
DB01624,DB00363,46
DB00554,DB11660,69
DB01132,DB00227,46
DB00604,DB09074,46
DB00284,DB09543,8
DB00889,DB09063,72
DB00278,DB09065,46
DB01244,DB08808,59
DB01100,DB12332,72
DB06739,DB00808,69
DB04842,DB01069,48
DB06288,DB00349,48
DB00216,DB00227,72
DB09204,DB05676,36
DB04920,DB01151,46
DB00443,DB00655,72
DB01118,DB00344,19
DB01196,DB09330,72
DB00091,DB00881,72
DB09244,DB09242,59
DB00484,DB01170,9
DB00802,DB09071,48
DB00288,DB01199,48
DB04948,DB00696,70
DB00648,DB08899,74
DB00679,DB00224,72
DB06711,DB00571,24
DB00281,DB09073,72
DB00997,DB01242,46
DB00866,DB01012,46
DB01238,DB01178,48
DB09166,DB00934,48
DB00805,DB00184,48
DB09288,DB00884,48
DB01580,DB08976,48
DB00936,DB00394,48
DB09449,DB00881,56
DB00735,DB00779,26
DB09295,DB00465,48
DB00312,DB06684,74
DB01075,DB00205,46
DB01558,DB00188,46
DB00915,DB01403,69
DB00961,DB00985,48
DB00575,DB09477,59
DB08875,DB00169,46
DB00613,DB01124,72
DB00215,DB00691,19
DB09543,DB00663,48
DB04868,DB00734,19
DB08958,DB01074,48
DB00806,DB01580,59
DB01201,DB00448,3
DB00292,DB00285,36
DB00452,DB01014,71
DB00472,DB00669,48
DB01154,DB09128,48
DB09075,DB00470,72
DB00328,DB08971,48
DB01081,DB00593,48
DB09212,DB01088,69
DB00656,DB00182,63
DB00353,DB08807,18
DB00672,DB00284,8
DB13167,DB00685,26
DB00454,DB00904,63
DB00187,DB00184,48
DB01576,DB00392,75
DB01198,DB00224,72
DB00266,DB04911,72
DB00177,DB08808,59
DB00420,DB00753,19
DB01201,DB00936,3
DB00863,DB09198,46
DB09218,DB00887,28
DB00521,DB00461,36
DB09049,DB09048,72
DB02546,DB01252,69
DB00584,DB00784,48
DB00425,DB00857,72
DB01188,DB04743,48
DB00358,DB06201,69
DB11575,DB09063,72
DB01130,DB06710,73
DB00877,DB01092,57
DB00334,DB00839,69
DB00295,DB01198,48
DB00588,DB01406,73
DB00715,DB00844,63
DB01274,DB00440,46
DB01082,DB07615,71
DB00420,DB01072,46
DB00268,DB00673,72
DB06196,DB06781,48
DB00189,DB09342,48
DB01261,DB06414,74
DB00278,DB11079,48
DB09183,DB05812,72
DB01020,DB06717,72
DB00660,DB01202,48
DB00244,DB11921,48
DB01016,DB08983,8
DB00420,DB00613,72
DB01149,DB09286,48
DB00753,DB01567,48
DB00956,DB00753,15
DB01178,DB01621,48
DB13595,DB00630,74
DB00346,DB01254,72
DB01558,DB09072,15
DB06288,DB00423,48
DB00217,DB09235,59
DB01045,DB01214,74
DB06786,DB00976,72
DB01023,DB01377,48
DB00681,DB01115,48
DB00593,DB08883,15
DB00333,DB00398,19
DB00611,DB01618,48
DB00571,DB06218,24
DB00191,DB00871,48
DB01365,DB00920,75
DB06626,DB06290,72
DB09075,DB00234,72
DB00312,DB00227,3
DB00732,DB00295,48
DB09477,DB00554,48
DB01191,DB00208,46
DB09034,DB01580,15
DB00358,DB00387,69
DB01149,DB12001,48
DB00937,DB00904,60
DB01384,DB01233,48
DB00312,DB01236,3
DB00808,DB00227,46
DB00543,DB01261,72
DB00696,DB00363,48
DB00956,DB00937,68
DB06716,DB00413,31
DB09262,DB08933,72
DB05039,DB00320,46
DB00963,DB08797,48
DB06697,DB00224,46
DB00831,DB01065,48
DB00373,DB00691,48
DB00367,DB00661,46
DB00232,DB00572,72
DB00804,DB00967,48
DB00461,DB00784,48
DB08922,DB00771,48
DB00757,DB08893,19
DB01234,DB08875,74
DB01169,DB00731,69
DB00599,DB08922,48
DB00175,DB00989,72
DB00280,DB01252,8
DB00870,DB09288,48
DB00820,DB06267,48
DB00959,DB06290,72
DB00312,DB00313,72
DB04839,DB01412,74
DB00996,DB13872,48
DB00343,DB00501,72
DB06595,DB00976,46
DB08814,DB08954,5
DB00454,DB01544,48
DB06698,DB01247,72
DB00490,DB01114,48
DB00213,DB00246,46
DB00216,DB00872,72
DB11828,DB00673,72
DB00252,DB00794,3
DB01384,DB01167,46
DB00831,DB08808,59
DB06694,DB04861,24
DB00692,DB01180,59
DB00537,DB09268,69
DB01355,DB01144,59
DB01433,DB04842,48
DB01365,DB00852,48
DB00899,DB00721,48
DB09076,DB01551,48
DB01623,DB00555,48
DB00531,DB01101,14
DB00489,DB00675,19
DB00461,DB00573,48
DB01435,DB00257,46
DB00409,DB00543,48
DB01440,DB00540,48
DB00540,DB01101,46
DB00912,DB06203,8
DB01199,DB01210,53
DB00521,DB06700,72
DB00966,DB12598,48
DB01028,DB00949,48
DB00543,DB00601,63
DB00714,DB00457,48
DB00418,DB00476,48
DB02709,DB09212,48
DB00575,DB00796,48
DB00248,DB00860,48
DB01351,DB00887,59
DB01396,DB00202,81
DB12267,DB00285,46
DB01136,DB00619,46
DB01198,DB06290,72
DB01006,DB09274,10
DB13874,DB01104,46
DB00346,DB00834,19
DB00528,DB00612,59
DB06695,DB06209,5
DB01241,DB01254,72
DB00575,DB09048,72
DB01158,DB01235,29
DB01131,DB00254,46
DB06739,DB00282,48
DB00742,DB00999,48
DB00433,DB09330,72
DB00655,DB01155,48
DB01624,DB01080,48
DB01104,DB09289,48
DB01171,DB09291,46
DB01068,DB05246,48
DB00675,DB00857,72
DB00222,DB00752,8
DB00836,DB01403,46
DB08905,DB00779,48
DB08815,DB09128,48
DB00358,DB01319,46
DB00153,DB04868,46
DB00820,DB01240,9
DB00277,DB05219,46
DB00905,DB01580,59
DB06228,DB00784,5
DB00648,DB09034,74
DB00622,DB00657,48
DB00180,DB00214,82
DB01023,DB01089,59
DB01050,DB00240,48
DB00706,DB00966,48
DB00907,DB01176,48
DB01100,DB01623,19
DB00344,DB01242,48
DB00490,DB00601,48
DB00245,DB00257,46
DB00409,DB09342,48
DB00413,DB01162,48
DB01183,DB00263,46
DB08899,DB01558,74
DB00959,DB01072,72
DB00757,DB00321,19
DB01236,DB00189,48
DB01158,DB08941,48
DB00537,DB00542,81
DB01234,DB01226,21
DB01181,DB09119,46
DB00932,DB00783,27
DB00392,DB00804,48
DB01232,DB00672,69
DB00591,DB05521,74
DB01429,DB00458,46
DB00363,DB00320,46
DB01558,DB00341,48
DB09075,DB00371,72
DB00193,DB01247,26
DB09085,DB13872,48
DB01154,DB00338,46
DB00835,DB00758,46
DB09128,DB00224,72
DB00872,DB00615,72
DB01120,DB06203,8
DB00332,DB00268,46
DB06738,DB01685,46
DB09030,DB06605,48
DB09288,DB01708,48
DB00937,DB08922,60
DB00472,DB00696,48
DB00996,DB01018,48
DB01201,DB00694,3
DB01233,DB00875,48
DB03754,DB00288,2
DB00872,DB00624,72
DB00628,DB00366,15
DB06725,DB01609,48
DB00696,DB00281,46
DB00170,DB00184,46
DB00899,DB00476,29
DB01250,DB01088,69
DB00778,DB00257,46
DB00232,DB00472,54
DB00563,DB13167,72
DB04951,DB09288,48
DB12598,DB06739,5
DB01018,DB01136,24
DB05316,DB00268,69
DB01043,DB00967,69
DB01395,DB00519,67
DB02187,DB01264,72
DB01053,DB13783,71
DB01268,DB00976,46
DB00784,DB09198,46
DB00253,DB00624,73
DB00946,DB09270,11
DB00287,DB09477,59
DB08882,DB00454,48
DB00252,DB01101,72
DB00682,DB00448,72
DB01103,DB00254,46
DB09128,DB00912,69
DB01224,DB01167,72
DB00921,DB01100,15
DB00425,DB00433,15
DB01043,DB00869,71
DB04946,DB06788,19
DB00266,DB00263,46
DB00861,DB00487,26
DB00346,DB00484,59
DB01069,DB00951,46
DB09117,DB00961,15
DB00379,DB00257,46
DB06203,DB00881,48
DB00805,DB00899,78
DB01357,DB09063,72
DB00420,DB01189,19
DB00836,DB00673,72
DB09227,DB00612,48
DB00361,DB00176,46
DB01234,DB00246,46
DB00243,DB09462,72
DB01240,DB00727,48
DB00280,DB00208,46
DB00641,DB00778,72
DB00091,DB09041,46
DB00188,DB09235,48
DB13450,DB09093,20
DB05676,DB00487,26
DB00324,DB02703,72
DB00714,DB00275,48
DB00955,DB09218,71
DB00956,DB00904,15
DB11730,DB05521,72
DB01008,DB01319,46
DB00831,DB00208,46
DB00091,DB00798,56
DB00958,DB00428,6
DB08815,DB09071,48
DB00655,DB01586,69
DB00709,DB00811,79
DB01403,DB01151,15
DB00999,DB01210,48
DB00255,DB01583,69
DB09042,DB01621,48
DB09224,DB00980,48
DB01261,DB06636,46
DB00842,DB00257,46
DB00696,DB01380,48
DB00599,DB00612,59
DB00327,DB00897,48
DB01071,DB01171,1
DB04898,DB00573,5
DB00334,DB00593,48
DB13158,DB06819,69
DB01090,DB00454,48
DB00555,DB01114,48
DB01403,DB00321,15
DB09245,DB00956,48
DB00490,DB00251,46
DB00675,DB00177,46
DB01016,DB00912,8
DB01201,DB00925,3
DB02546,DB01251,69
DB00210,DB08819,69
DB09090,DB01397,48
DB00899,DB00866,53
DB00983,DB00268,46
DB00385,DB07615,71
DB00245,DB00747,48
DB08984,DB09449,56
DB00734,DB01114,48
DB00391,DB09345,48
DB01170,DB09477,59
DB09030,DB00751,5
DB00490,DB01254,72
DB00176,DB01181,10
DB00726,DB00263,46
DB00554,DB01023,46
DB01235,DB00780,48
DB00385,DB01600,71
DB00230,DB00193,7
DB00334,DB00188,46
DB01156,DB00318,69
DB01320,DB00717,3
DB12267,DB12332,46
DB00615,DB01238,74
DB09084,DB00838,48
DB00699,DB00259,48
DB00943,DB00501,46
DB09279,DB00700,67
DB00682,DB04574,5
DB00521,DB01050,36
DB00690,DB00737,48
DB01020,DB00320,46
DB11793,DB01396,57
DB00909,DB00484,15
DB08987,DB01114,48
DB00476,DB04868,46
DB01618,DB00980,48
DB00373,DB00861,36
DB00806,DB06403,59
DB06724,DB00873,2
DB00498,DB00806,5
DB00481,DB01254,72
DB01183,DB05812,72
DB00612,DB08868,53
DB01215,DB00752,48
DB01622,DB00468,72
DB08815,DB00323,48
DB00783,DB01072,46
DB00420,DB01080,48
DB08881,DB01410,74
DB00531,DB00242,14
DB01576,DB01144,71
DB01614,DB00440,72
DB01173,DB01242,15
DB09091,DB00436,82
DB00648,DB00932,74
DB01261,DB09280,72
DB01250,DB08971,48
DB01035,DB06402,19
DB01324,DB01337,72
DB01119,DB00722,59
DB09218,DB06826,69
DB01118,DB01155,19
DB00897,DB00257,46
DB01622,DB00358,72
DB01014,DB00429,69
DB08881,DB00224,72
DB01041,DB00754,15
DB09214,DB00495,48
DB00254,DB00417,69
DB00966,DB01180,48
DB09076,DB00647,48
DB09049,DB00877,72
DB00629,DB00800,59
DB01154,DB00359,46
DB01102,DB00696,70
DB09330,DB09054,72
DB08815,DB01242,48
DB08868,DB00458,46
DB01201,DB01210,74
DB01242,DB08872,48
DB00735,DB00812,48
DB00420,DB09198,46
DB00795,DB01155,26
